sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid,sex-race
1,24,Less than 25,0,5,1,0,10,F,Possession of Cocaine,1,Male-African-American
1,26,25 - 45,0,0,0,0,5,F,Driving While License Revoked,0,Male-Hispanic
1,50,Greater than 45,1,0,0,0,1,F,Felony Battery (Dom Strang),0,Male-Caucasian
1,51,Greater than 45,0,0,0,0,0,M,Battery,0,Male-Hispanic
1,29,25 - 45,0,0,0,0,3,M,Possess Cannabis/20 Grams Or Less,0,Male-African-American
0,25,25 - 45,1,0,0,0,0,M,Battery,0,Female-Caucasian
1,46,Greater than 45,1,0,0,0,1,F,arrest case no charge,0,Male-Caucasian
1,33,25 - 45,0,0,0,2,9,M,Battery,1,Male-African-American
1,31,25 - 45,0,0,1,0,19,F,"Poss 3,4 MDMA (Ecstasy)",1,Male-Hispanic
1,21,Less than 25,0,0,0,0,0,M,Aggravated Assault w/Firearm,0,Male-Other
1,35,25 - 45,0,0,0,0,4,F,arrest case no charge,0,Male-African-American
1,26,25 - 45,0,0,0,0,1,M,Battery,0,Male-Other
1,27,25 - 45,1,0,0,0,0,M,Battery,0,Male-Caucasian
1,22,Less than 25,0,0,1,3,2,F,Driving While License Revoked,0,Male-African-American
0,29,25 - 45,0,0,0,0,0,F,Aggravated Battery (Firearm),1,Female-African-American
1,31,25 - 45,0,0,0,0,0,M,Possession of Cocaine,0,Male-African-American
0,29,25 - 45,0,0,0,0,0,F,Battery on Law Enforc Officer,0,Female-Hispanic
0,65,Greater than 45,1,0,0,0,0,F,Fraudulent Use of Credit Card,0,Female-Caucasian
0,34,25 - 45,0,0,0,0,1,M,Battery,0,Female-Hispanic
1,24,Less than 25,1,0,0,2,6,F,Burglary Conveyance Unoccup,0,Male-Caucasian
1,46,Greater than 45,0,0,0,0,0,M,DUI Property Damage/Injury,0,Male-African-American
1,29,25 - 45,0,0,0,0,7,F,Burglary Dwelling Occupied,0,Male-African-American
0,56,Greater than 45,1,0,0,0,3,F,Unlicensed Telemarketing,0,Female-Caucasian
1,21,Less than 25,0,0,0,0,0,F,"Deliver 3,4 Methylenediox",0,Male-African-American
1,40,25 - 45,0,0,0,0,0,F,Possession of Cocaine,1,Male-African-American
1,22,Less than 25,0,0,0,0,2,M,Viol Injunct Domestic Violence,1,Male-African-American
1,39,25 - 45,1,0,0,0,0,M,Driving Under The Influence,0,Male-Caucasian
1,36,25 - 45,1,0,0,0,1,F,Burglary Structure Unoccup,0,Male-Caucasian
1,30,25 - 45,0,0,0,0,0,F,Computer Pornography,0,Male-African-American
1,36,25 - 45,0,0,0,0,0,M,Battery,0,Male-African-American
1,32,25 - 45,0,0,0,0,0,F,Robbery / Weapon,0,Male-African-American
1,23,Less than 25,0,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,Male-Other
1,52,Greater than 45,1,0,0,0,0,M,Battery,0,Male-Caucasian
1,38,25 - 45,0,0,0,0,5,M,Battery,0,Male-African-American
1,46,Greater than 45,1,0,0,0,0,M,Driving License Suspended,0,Male-Caucasian
1,20,Less than 25,0,0,0,0,2,F,Aggravated Assault W/Dead Weap,1,Male-African-American
1,63,Greater than 45,1,0,0,0,0,F,Criminal Mischief,0,Male-Caucasian
1,27,25 - 45,0,0,0,0,1,F,Aggravated Battery / Pregnant,1,Male-African-American
1,27,25 - 45,0,0,0,0,0,F,Burglary Unoccupied Dwelling,0,Male-African-American
1,27,25 - 45,0,0,0,0,0,M,Battery,0,Male-African-American
0,48,Greater than 45,0,0,0,0,0,M,Battery,0,Female-African-American
0,26,25 - 45,0,0,0,0,1,M,Battery,0,Female-African-American
1,58,Greater than 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Male-Other
1,41,25 - 45,0,0,0,0,0,F,arrest case no charge,0,Male-African-American
1,21,Less than 25,0,0,0,0,0,F,Burglary Unoccupied Dwelling,0,Male-African-American
1,26,25 - 45,0,0,0,0,0,M,Battery,0,Male-Other
0,39,25 - 45,0,0,0,0,3,M,Susp Drivers Lic 1st Offense,0,Female-African-American
1,46,Greater than 45,1,0,0,0,0,M,Battery,0,Male-Caucasian
1,33,25 - 45,0,0,1,0,7,F,Trespass Property w/Dang Weap,1,Male-Other
1,20,Less than 25,0,0,1,0,1,F,arrest case no charge,1,Male-Native American
1,32,25 - 45,1,0,0,0,0,M,Battery,0,Male-Caucasian
1,64,Greater than 45,0,0,0,0,1,M,Disorderly Intoxication,0,Male-Hispanic
1,26,25 - 45,0,0,0,0,2,F,Agg Battery Grt/Bod/Harm,0,Male-African-American
1,22,Less than 25,0,0,0,0,2,F,Robbery Sudd Snatch No Weapon,0,Male-African-American
0,43,25 - 45,1,0,0,0,0,F,Aggravated Battery / Pregnant,0,Female-Caucasian
0,55,Greater than 45,1,0,0,0,0,M,DUI Property Damage/Injury,0,Female-Caucasian
1,34,25 - 45,0,0,0,0,0,M,Operating W/O Valid License,0,Male-Hispanic
1,20,Less than 25,0,0,0,2,1,F,arrest case no charge,0,Male-African-American
1,55,Greater than 45,1,0,0,0,7,F,Felony DUI (level 3),0,Male-Caucasian
1,22,Less than 25,0,0,0,0,1,F,Fleeing or Eluding a LEO,0,Male-African-American
1,55,Greater than 45,0,0,0,0,1,F,arrest case no charge,0,Male-African-American
1,21,Less than 25,0,0,0,3,0,F,Pos Cannabis W/Intent Sel/Del,1,Male-African-American
1,23,Less than 25,0,0,0,0,0,F,arrest case no charge,0,Male-African-American
0,28,25 - 45,1,0,0,0,1,M,Grand Theft in the 3rd Degree,0,Female-Caucasian
1,45,Greater than 45,0,0,0,0,0,F,Tamper With Witness/Victim/CI,0,Male-Other
1,39,25 - 45,0,0,0,0,1,F,Agg Battery Grt/Bod/Harm,0,Male-African-American
1,79,Greater than 45,1,0,0,0,1,M,Disorderly Conduct,0,Male-Caucasian
1,48,Greater than 45,1,0,0,0,1,F,Depriv LEO of Protect/Communic,0,Male-Caucasian
1,31,25 - 45,0,1,0,0,5,M,arrest case no charge,0,Male-African-American
1,56,Greater than 45,1,0,0,0,1,M,Battery,0,Male-Caucasian
1,43,25 - 45,0,0,0,0,2,M,Battery,0,Male-African-American
1,20,Less than 25,0,0,0,2,0,F,Burglary Conveyance Unoccup,0,Male-Hispanic
1,41,25 - 45,0,0,0,0,0,M,Battery,0,Male-African-American
1,24,Less than 25,0,0,0,0,1,F,Tampering With Physical Evidence,0,Male-Other
0,33,25 - 45,0,0,0,0,1,F,arrest case no charge,0,Female-African-American
1,22,Less than 25,0,0,0,0,0,F,Felony Battery (Dom Strang),0,Male-African-American
1,34,25 - 45,0,0,0,0,3,F,Aggravated Battery / Pregnant,0,Male-African-American
1,36,25 - 45,1,0,0,0,0,M,Driving Under The Influence,0,Male-Caucasian
1,69,Greater than 45,1,0,0,0,0,F,Driving While License Revoked,0,Male-Caucasian
1,32,25 - 45,1,0,0,0,5,F,arrest case no charge,1,Male-Caucasian
1,46,Greater than 45,1,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Male-Caucasian
1,34,25 - 45,1,0,0,0,1,M,Battery,0,Male-Caucasian
0,32,25 - 45,0,0,0,0,0,M,Battery,0,Female-Hispanic
1,39,25 - 45,0,0,0,0,0,M,Driving Under The Influence,0,Male-African-American
1,25,25 - 45,0,0,0,1,6,M,Battery,1,Male-African-American
1,29,25 - 45,1,0,0,0,2,M,Fighting/Baiting Animals,0,Male-Caucasian
0,40,25 - 45,1,0,0,0,0,M,Battery,0,Female-Caucasian
1,50,Greater than 45,1,0,0,0,5,F,arrest case no charge,0,Male-Caucasian
1,37,25 - 45,0,0,0,0,4,M,Criminal Mischief>$200<$1000,1,Male-African-American
1,34,25 - 45,0,0,0,0,1,F,Possession of Cocaine,0,Male-African-American
0,35,25 - 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Female-Hispanic
1,23,Less than 25,1,0,0,1,10,F,arrest case no charge,0,Male-Caucasian
1,20,Less than 25,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Male-Other
1,26,25 - 45,1,0,0,0,2,F,Possession Of Methamphetamine,0,Male-Caucasian
1,59,Greater than 45,1,0,0,0,2,M,DUI Level 0.15 Or Minor In Veh,1,Male-Caucasian
1,37,25 - 45,1,0,0,0,2,M,Driving Under The Influence,0,Male-Caucasian
1,22,Less than 25,0,0,0,0,1,F,Possession Burglary Tools,0,Male-African-American
1,25,25 - 45,0,0,0,0,5,F,Aggravated Battery / Pregnant,0,Male-African-American
1,20,Less than 25,0,0,0,0,1,M,Battery,1,Male-African-American
1,50,Greater than 45,0,0,0,0,2,M,DUI Property Damage/Injury,0,Male-Hispanic
1,20,Less than 25,0,1,0,0,1,F,arrest case no charge,0,Male-African-American
1,51,Greater than 45,1,0,0,0,1,M,Battery,1,Male-Caucasian
1,30,25 - 45,0,0,0,0,2,M,Battery,0,Male-African-American
1,39,25 - 45,0,0,0,0,0,M,Battery,0,Male-Other
1,26,25 - 45,0,0,0,0,2,F,Aggravated Battery,0,Male-African-American
1,20,Less than 25,0,0,0,0,0,M,Battery,0,Male-Other
0,26,25 - 45,1,0,0,0,0,F,Possession of Cocaine,0,Female-Caucasian
1,26,25 - 45,0,0,0,0,5,F,Burglary Dwelling Assault/Batt,0,Male-African-American
1,20,Less than 25,1,0,0,2,0,F,Aggravated Assault W/Dead Weap,0,Male-Caucasian
1,28,25 - 45,0,0,0,0,0,F,Criminal Mischief,1,Male-African-American
0,21,Less than 25,0,0,0,0,0,M,Prostitution/Lewd Act Assignation,0,Female-African-American
1,25,25 - 45,0,0,0,0,0,F,Possession of Cocaine,1,Male-Other
1,30,25 - 45,1,0,0,0,0,F,Burglary Dwelling Assault/Batt,0,Male-Caucasian
1,21,Less than 25,1,0,2,7,2,F,Possession of LSD,1,Male-Caucasian
1,35,25 - 45,0,0,0,0,22,F,"Poss3,4 Methylenedioxymethcath",1,Male-African-American
1,50,Greater than 45,1,0,0,0,2,F,arrest case no charge,1,Male-Caucasian
1,25,25 - 45,0,0,0,0,5,M,arrest case no charge,0,Male-African-American
1,26,25 - 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Male-African-American
1,22,Less than 25,0,0,0,0,0,F,Purchase/P/W/Int Cannabis,0,Male-African-American
1,29,25 - 45,0,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,Male-African-American
1,52,Greater than 45,1,0,0,0,1,F,Burglary Conveyance Assault/Bat,0,Male-Caucasian
1,21,Less than 25,0,0,0,0,0,F,Possession of Cocaine,0,Male-African-American
1,21,Less than 25,1,0,0,0,1,F,Possession of Cannabis,0,Male-Caucasian
1,24,Less than 25,0,0,0,0,3,F,Aggrav Stalking After Injunctn,0,Male-African-American
0,30,25 - 45,1,0,0,0,0,M,Battery,0,Female-Caucasian
1,41,25 - 45,0,0,1,0,9,M,Opert With Susp DL 2nd Offens,0,Male-African-American
1,48,Greater than 45,1,0,0,0,6,F,Fel Drive License Perm Revoke,0,Male-Caucasian
0,34,25 - 45,0,0,0,0,1,M,Battery,0,Female-African-American
1,25,25 - 45,0,0,0,0,1,M,Battery,0,Male-African-American
1,56,Greater than 45,1,0,0,0,6,F,Poss Cocaine/Intent To Del/Sel,0,Male-Caucasian
1,23,Less than 25,0,0,0,0,0,F,Felony Battery (Dom Strang),0,Male-African-American
1,21,Less than 25,1,0,0,0,0,M,Burglary Unoccupied Dwelling,0,Male-Caucasian
1,66,Greater than 45,1,0,0,0,0,M,Battery,0,Male-Caucasian
1,28,25 - 45,0,0,0,0,7,M,Resist/Obstruct W/O Violence,0,Male-African-American
1,29,25 - 45,1,0,0,0,0,M,Driving Under The Influence,0,Male-Caucasian
1,39,25 - 45,1,0,0,0,0,F,Aggravated Battery / Pregnant,0,Male-Caucasian
1,31,25 - 45,1,0,0,0,1,F,arrest case no charge,0,Male-Caucasian
1,22,Less than 25,0,0,0,0,0,M,Battery,0,Male-African-American
0,22,Less than 25,1,0,0,0,0,M,Battery,0,Female-Caucasian
1,35,25 - 45,1,0,0,2,3,F,Possession of Cocaine,0,Male-Caucasian
1,56,Greater than 45,1,0,0,0,1,F,Felony/Driving Under Influence,0,Male-Caucasian
0,34,25 - 45,0,0,0,0,0,F,Poss Contr Subst W/o Prescript,0,Female-African-American
1,43,25 - 45,1,0,0,0,2,F,arrest case no charge,0,Male-Caucasian
1,38,25 - 45,1,0,0,0,0,F,Possession Of Alprazolam,0,Male-Caucasian
1,39,25 - 45,1,0,0,0,3,F,Poss Wep Conv Felon,0,Male-Caucasian
1,26,25 - 45,0,0,0,0,2,M,Disorderly Conduct,0,Male-African-American
0,55,Greater than 45,1,0,0,0,0,M,Battery,0,Female-Caucasian
1,61,Greater than 45,0,0,0,0,25,F,Burglary Unoccupied Dwelling,0,Male-African-American
1,33,25 - 45,0,0,0,0,0,M,Battery,0,Male-Other
1,40,25 - 45,1,0,0,0,4,F,Resist Officer w/Violence,0,Male-Caucasian
1,33,25 - 45,0,0,0,0,3,F,Driving While License Revoked,0,Male-African-American
1,26,25 - 45,1,0,0,0,0,F,Tamper With Witness/Victim/CI,1,Male-Caucasian
1,28,25 - 45,0,0,0,0,0,F,Uttering a Forged Instrument,0,Male-African-American
1,45,Greater than 45,1,0,0,0,0,M,Battery,0,Male-Caucasian
0,57,Greater than 45,1,0,0,0,4,F,arrest case no charge,0,Female-Caucasian
1,26,25 - 45,0,0,0,0,3,F,Aggravated Battery / Pregnant,1,Male-African-American
1,35,25 - 45,0,0,0,0,1,F,False Imprisonment,0,Male-African-American
1,54,Greater than 45,0,0,0,0,0,F,Grand Theft in the 1st Degree,0,Male-Hispanic
0,29,25 - 45,0,0,0,0,0,F,Possession of Cocaine,0,Female-African-American
0,40,25 - 45,1,0,0,0,0,M,Driving License Suspended,0,Female-Caucasian
0,25,25 - 45,0,0,0,1,0,M,Battery,0,Female-African-American
1,44,25 - 45,0,0,0,0,3,M,Driving License Suspended,0,Male-African-American
1,29,25 - 45,0,0,0,0,0,F,Burglary Dwelling Occupied,0,Male-African-American
1,56,Greater than 45,1,0,0,0,0,M,Driving Under The Influence,0,Male-Caucasian
0,27,25 - 45,0,0,0,0,0,M,Battery,0,Female-African-American
0,29,25 - 45,1,0,0,0,0,M,Viol Injunct Domestic Violence,0,Female-Caucasian
0,34,25 - 45,1,0,0,0,4,M,Battery,0,Female-Caucasian
0,22,Less than 25,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Female-African-American
1,31,25 - 45,1,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Male-Caucasian
1,47,Greater than 45,0,0,0,0,3,F,Aggravated Assault W/Dead Weap,0,Male-African-American
1,39,25 - 45,0,0,0,0,4,F,Felony Petit Theft,0,Male-African-American
1,30,25 - 45,0,0,0,0,2,F,Possession of Hydromorphone,0,Male-Hispanic
1,61,Greater than 45,0,0,0,0,2,M,Battery,0,Male-African-American
1,37,25 - 45,0,0,0,0,3,M,Driving Under The Influence,0,Male-Hispanic
1,38,25 - 45,0,0,0,0,1,F,Possession Of Alprazolam,1,Male-Other
1,30,25 - 45,0,0,0,0,0,M,Driving License Suspended,0,Male-African-American
1,47,Greater than 45,0,0,0,0,0,F,Neglect Child / No Bodily Harm,0,Male-Other
1,59,Greater than 45,0,0,0,0,1,M,Battery,0,Male-African-American
1,23,Less than 25,1,0,1,0,4,M,Assault,1,Male-Caucasian
0,41,25 - 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Female-Hispanic
1,22,Less than 25,0,0,0,0,0,F,Purchase Cannabis,0,Male-African-American
1,26,25 - 45,0,0,0,0,5,F,Driving While License Revoked,0,Male-African-American
1,44,25 - 45,1,0,0,0,1,F,Burglary Dwelling Occupied,0,Male-Caucasian
0,34,25 - 45,0,0,0,0,0,M,Battery,1,Female-African-American
1,29,25 - 45,0,0,0,0,8,M,Susp Drivers Lic 1st Offense,0,Male-African-American
0,31,25 - 45,0,0,0,0,0,M,Leaving Acc/Unattended Veh,0,Female-African-American
1,21,Less than 25,1,0,0,0,2,F,arrest case no charge,0,Male-Caucasian
1,34,25 - 45,1,0,0,0,4,F,Driving While License Revoked,0,Male-Caucasian
1,54,Greater than 45,0,0,0,0,21,F,Possession of Cocaine,0,Male-African-American
1,20,Less than 25,1,0,4,0,4,F,Grand Theft (Motor Vehicle),0,Male-Caucasian
1,31,25 - 45,1,0,0,0,1,F,Stalking (Aggravated),1,Male-Caucasian
1,22,Less than 25,1,0,0,0,0,M,DUI - Enhanced,0,Male-Caucasian
1,36,25 - 45,0,0,0,0,6,M,Battery,0,Male-African-American
1,50,Greater than 45,0,0,0,0,15,M,Battery,0,Male-African-American
0,49,Greater than 45,0,0,0,0,0,M,Battery,0,Female-Other
1,31,25 - 45,0,0,0,0,1,M,Driving License Suspended,0,Male-African-American
1,21,Less than 25,0,1,0,1,2,F,arrest case no charge,0,Male-African-American
1,29,25 - 45,0,0,0,0,0,F,Burglary Dwelling Occupied,0,Male-Other
1,61,Greater than 45,0,0,0,0,0,F,arrest case no charge,0,Male-Hispanic
0,25,25 - 45,1,0,0,0,2,F,Crim Use of Personal ID Info,1,Female-Caucasian
1,38,25 - 45,1,0,0,0,5,F,Driving While License Revoked,0,Male-Caucasian
1,35,25 - 45,1,0,0,0,2,M,Battery,0,Male-Caucasian
1,29,25 - 45,1,0,0,0,1,F,arrest case no charge,0,Male-Caucasian
1,46,Greater than 45,1,0,0,0,0,F,Possession Of Methamphetamine,0,Male-Caucasian
1,53,Greater than 45,1,0,0,0,1,M,Battery,0,Male-Caucasian
0,27,25 - 45,1,0,0,0,1,F,arrest case no charge,1,Female-Caucasian
1,29,25 - 45,1,0,0,0,4,F,Possession of Cocaine,0,Male-Caucasian
1,24,Less than 25,1,0,0,0,1,M,Battery,0,Male-Caucasian
1,40,25 - 45,0,0,0,0,20,F,Driving While License Revoked,0,Male-African-American
0,36,25 - 45,0,0,0,0,1,M,Battery,0,Female-African-American
1,57,Greater than 45,1,0,0,0,7,F,arrest case no charge,0,Male-Caucasian
1,26,25 - 45,0,0,0,0,1,F,arrest case no charge,0,Male-African-American
1,26,25 - 45,0,0,0,1,2,F,Driving While License Revoked,0,Male-African-American
0,48,Greater than 45,1,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Female-Caucasian
1,52,Greater than 45,1,0,0,0,7,M,Battery,0,Male-Caucasian
0,43,25 - 45,0,0,0,0,0,M,Battery,0,Female-African-American
1,24,Less than 25,1,0,0,0,3,F,Possession of Cocaine,0,Male-Caucasian
1,23,Less than 25,0,0,1,0,2,F,Grand Theft in the 3rd Degree,0,Male-Hispanic
1,21,Less than 25,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Male-African-American
0,25,25 - 45,1,0,0,0,0,F,Possession Of Alprazolam,0,Female-Caucasian
1,46,Greater than 45,1,0,0,0,0,M,DOC/Cause Public Danger,0,Male-Caucasian
0,24,Less than 25,0,0,0,0,0,F,arrest case no charge,0,Female-African-American
1,24,Less than 25,0,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,Male-Other
1,40,25 - 45,0,0,0,0,0,M,Driving Under The Influence,0,Male-Hispanic
1,36,25 - 45,0,0,0,0,1,M,Battery,0,Male-Hispanic
1,24,Less than 25,1,0,0,0,0,M,Battery,0,Male-Caucasian
0,55,Greater than 45,0,0,0,0,2,F,Aggrav Battery w/Deadly Weapon,0,Female-African-American
1,38,25 - 45,0,0,0,0,14,F,Grand Theft in the 3rd Degree,0,Male-African-American
1,31,25 - 45,0,0,0,0,1,F,Driving While License Revoked,0,Male-African-American
0,30,25 - 45,0,0,0,0,3,F,Felony Driving While Lic Suspd,0,Female-African-American
1,37,25 - 45,0,0,0,0,16,F,arrest case no charge,1,Male-African-American
0,41,25 - 45,1,0,0,0,1,M,Battery,0,Female-Caucasian
1,20,Less than 25,0,0,0,0,0,F,Deliver Cannabis 1000FTSch,1,Male-African-American
1,22,Less than 25,1,0,0,0,1,M,Battery,0,Male-Caucasian
1,38,25 - 45,0,0,0,0,7,M,Battery,0,Male-African-American
1,31,25 - 45,0,0,0,0,0,F,Forging Bank Bills/Promis Note,0,Male-African-American
1,28,25 - 45,1,0,0,0,0,F,Possession Of Methamphetamine,0,Male-Caucasian
1,21,Less than 25,0,0,1,0,2,F,Burglary Dwelling Occupied,1,Male-Hispanic
1,39,25 - 45,0,0,0,0,1,F,Unlawful Conveyance of Fuel,0,Male-African-American
1,45,Greater than 45,0,0,0,0,0,M,Battery,0,Male-Hispanic
1,27,25 - 45,0,0,0,0,9,F,Poss Contr Subst W/o Prescript,1,Male-African-American
1,30,25 - 45,0,0,0,0,0,F,arrest case no charge,0,Male-Hispanic
1,43,25 - 45,0,0,0,0,2,F,arrest case no charge,0,Male-African-American
1,26,25 - 45,0,0,0,0,1,F,Deliver Cocaine,0,Male-African-American
1,32,25 - 45,0,0,3,0,7,F,arrest case no charge,0,Male-African-American
0,57,Greater than 45,1,0,0,0,2,F,Possession of Cocaine,0,Female-Caucasian
0,40,25 - 45,1,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,Female-Caucasian
1,29,25 - 45,1,0,0,0,1,M,Leave Acc/Attend Veh/More $50,0,Male-Caucasian
1,36,25 - 45,0,0,0,0,2,M,DUI Level 0.15 Or Minor In Veh,0,Male-African-American
1,35,25 - 45,0,0,0,0,6,F,arrest case no charge,1,Male-African-American
1,49,Greater than 45,0,0,0,0,0,M,Viol Injunction Protect Dom Vi,0,Male-Hispanic
1,21,Less than 25,0,0,1,0,2,F,Aggravated Assault w/Firearm,1,Male-African-American
1,33,25 - 45,0,0,0,0,0,M,Battery,0,Male-Hispanic
1,55,Greater than 45,0,0,0,0,5,F,Possession of Cocaine,0,Male-African-American
1,26,25 - 45,1,0,0,0,0,M,DUI Property Damage/Injury,0,Male-Caucasian
0,52,Greater than 45,1,0,0,0,6,F,arrest case no charge,0,Female-Caucasian
1,52,Greater than 45,0,0,0,0,16,F,arrest case no charge,1,Male-African-American
1,60,Greater than 45,1,0,0,0,2,M,DUI Property Damage/Injury,0,Male-Caucasian
1,44,25 - 45,1,0,0,0,0,M,Viol Injunct Domestic Violence,0,Male-Caucasian
1,30,25 - 45,0,0,0,0,1,F,Aggravated Assault W/Dead Weap,0,Male-Hispanic
0,25,25 - 45,0,0,0,0,2,M,Battery,0,Female-African-American
1,22,Less than 25,1,0,0,0,1,F,Solicitation On Felony 3 Deg,0,Male-Caucasian
0,28,25 - 45,0,0,0,0,0,F,Arson in the First Degree,0,Female-African-American
1,30,25 - 45,1,0,0,0,0,M,Battery,0,Male-Caucasian
1,39,25 - 45,0,0,0,0,9,F,"Poss3,4 Methylenedioxymethcath",0,Male-African-American
0,46,Greater than 45,0,0,0,0,1,F,arrest case no charge,0,Female-Other
1,47,Greater than 45,0,0,0,0,3,M,Criminal Mischief>$200<$1000,0,Male-Other
1,26,25 - 45,0,0,0,0,5,M,Aggravated Battery,0,Male-African-American
0,23,Less than 25,0,0,0,0,0,F,Burglary Conveyance Unoccup,0,Female-African-American
1,54,Greater than 45,1,0,0,0,0,F,Corrupt Public Servant,0,Male-Caucasian
1,50,Greater than 45,0,0,0,0,2,M,Disorderly Intoxication,0,Male-African-American
1,25,25 - 45,1,0,0,0,1,F,"Poss3,4 Methylenedioxymethcath",0,Male-Caucasian
0,46,Greater than 45,1,0,0,0,0,F,Cruelty Toward Child,0,Female-Caucasian
1,22,Less than 25,1,0,0,0,0,M,Battery,0,Male-Caucasian
1,38,25 - 45,1,1,0,0,10,F,Burglary Structure Unoccup,1,Male-Caucasian
1,18,Less than 25,0,5,0,2,4,F,arrest case no charge,1,Male-African-American
0,23,Less than 25,1,0,0,0,0,F,Possession Of Methamphetamine,0,Female-Caucasian
0,32,25 - 45,0,0,0,1,8,M,Prostitution/Lewd Act Assignation,1,Female-Hispanic
1,25,25 - 45,1,0,0,0,2,F,Possession of Cocaine,0,Male-Caucasian
1,53,Greater than 45,1,0,0,0,0,F,Aggravated Assault W/dead Weap,0,Male-Caucasian
1,39,25 - 45,0,0,0,0,0,M,Resist/Obstruct W/O Violence,0,Male-African-American
1,37,25 - 45,0,0,0,0,2,F,arrest case no charge,1,Male-Other
0,24,Less than 25,0,0,0,0,7,F,Grand Theft in the 3rd Degree,0,Female-African-American
1,33,25 - 45,1,0,0,0,0,M,Battery,0,Male-Caucasian
0,24,Less than 25,1,0,0,4,1,M,DUI Level 0.15 Or Minor In Veh,0,Female-Caucasian
1,46,Greater than 45,1,0,0,0,1,F,Possession of Oxycodone,0,Male-Caucasian
1,32,25 - 45,0,0,0,0,7,F,Driving While License Revoked,0,Male-Hispanic
1,24,Less than 25,0,0,0,0,2,F,Lewd/Lasc Battery Pers 12+/<16,0,Male-Hispanic
0,38,25 - 45,1,0,0,0,0,F,Burglary Assault/Battery Armed,0,Female-Caucasian
1,57,Greater than 45,1,0,0,0,2,F,Lewd/Lasc Exhib Presence <16yr,0,Male-Caucasian
1,43,25 - 45,1,0,0,0,0,F,arrest case no charge,0,Male-Caucasian
1,22,Less than 25,0,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,Male-African-American
0,28,25 - 45,0,0,0,0,9,M,arrest case no charge,1,Female-African-American
1,51,Greater than 45,1,0,0,0,3,F,Felony DUI (level 3),0,Male-Caucasian
1,41,25 - 45,0,0,0,0,3,F,Felony Driving While Lic Suspd,0,Male-Hispanic
1,24,Less than 25,1,0,0,0,1,F,Del Cannabis For Consideration,0,Male-Caucasian
1,27,25 - 45,0,1,2,1,6,M,arrest case no charge,0,Male-African-American
1,25,25 - 45,0,0,0,0,0,M,Assault,0,Male-African-American
1,56,Greater than 45,1,0,0,0,3,M,Battery,0,Male-Caucasian
0,29,25 - 45,0,0,0,0,1,M,Battery,0,Female-African-American
1,21,Less than 25,0,0,0,0,0,F,Attempted Robbery  No Weapon,0,Male-African-American
0,28,25 - 45,0,0,0,0,0,M,Battery,0,Female-African-American
1,35,25 - 45,0,0,0,0,2,F,Sell or Offer for Sale Counterfeit Goods,0,Male-African-American
1,23,Less than 25,1,0,0,0,0,F,Fleeing or Eluding a LEO,0,Male-Caucasian
1,48,Greater than 45,0,0,0,0,4,F,arrest case no charge,0,Male-African-American
1,37,25 - 45,0,0,0,0,2,F,arrest case no charge,0,Male-African-American
1,33,25 - 45,0,0,0,0,0,F,Aggravated Assault W/Dead Weap,0,Male-African-American
1,23,Less than 25,0,0,0,1,5,F,False Imprisonment,1,Male-African-American
1,24,Less than 25,0,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,Male-African-American
1,44,25 - 45,0,0,0,0,2,M,arrest case no charge,0,Male-African-American
0,26,25 - 45,0,0,0,0,0,M,Exposes Culpable Negligence,0,Female-African-American
1,29,25 - 45,0,0,0,0,2,F,arrest case no charge,0,Male-African-American
1,26,25 - 45,0,0,0,1,0,F,Possession of Cannabis,0,Male-Hispanic
