id,sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid,race,days_b_screening_arrest
9383,Male,47,Greater than 45,0,0,0,4,F,arrest case no charge,0,African-American,-48
9387,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-18
9388,Male,39,Greater than 45,0,0,0,0,F,Battery,0,African-American,0
9392,Male,48,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
9393,Female,25,25 - 45,0,0,0,0,F,arrest case no charge,1,African-American,-1
9394,Male,25,25 - 45,0,0,0,3,F,Possession of Cocaine,0,African-American,-2
9401,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
9407,Male,38,25 - 45,0,0,0,8,F,arrest case no charge,0,African-American,-1
9412,Female,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9415,Male,48,25 - 45,0,0,0,5,F,arrest case no charge,0,African-American,-1
9416,Male,25,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
9420,Male,25,25 - 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-7
9425,Female,43,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Caucasian,-1
9428,Male,47,Greater than 45,0,0,0,5,M,Battery,0,African-American,-1
9433,Female,38,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9434,Male,33,25 - 45,0,0,0,0,F,Burglary Structure Unoccup,0,African-American,
9435,Male,20,Less than 25,0,0,0,0,F,Possession of Cocaine,0,African-American,0
9437,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9438,Male,51,Greater than 45,0,0,0,14,F,Aggravated Assault W/dead Weap,0,African-American,-69
9440,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,0
9444,Female,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
9446,Male,29,25 - 45,0,0,0,3,F,Felony Driving While Lic Suspd,0,African-American,
9448,Male,39,Greater than 45,0,0,0,0,M,Possession of Cocaine,0,African-American,-1
9450,Female,25,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,0
9459,Male,25,Less than 25,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,0
9460,Male,38,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,0
9461,Male,33,25 - 45,0,0,0,0,M,Battery,0,Hispanic,0
9463,Male,33,25 - 45,0,0,0,0,M,Possession of Cannabis,0,African-American,
9464,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,0
9465,Female,51,Greater than 45,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,-1
9473,Male,33,25 - 45,0,0,0,6,F,Grand Theft in the 3rd Degree,0,African-American,-1
9475,Male,29,25 - 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-1
9476,Female,29,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
9479,Male,47,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,714
9483,Male,33,25 - 45,0,0,0,6,F,arrest case no charge,1,African-American,-1
9484,Female,38,25 - 45,0,0,0,0,M,Battery,0,African-American,0
9486,Male,20,Greater than 45,0,0,0,0,F,Battery,1,African-American,-1
9491,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,0
9492,Male,33,25 - 45,0,0,0,3,M,Battery,0,African-American,-1
9493,Male,29,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
9494,Male,25,25 - 45,0,0,0,0,F,False Imprisonment,0,African-American,0
9495,Male,20,Less than 25,0,0,0,0,F,Burglary Dwelling Occupied,1,African-American,-1
9497,Male,38,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
9500,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,Caucasian,293
9501,Male,42,Greater than 45,0,0,0,0,M,Battery,0,African-American,0
9504,Male,33,25 - 45,0,0,0,3,M,arrest case no charge,0,African-American,-32
9509,Male,25,25 - 45,0,0,0,4,F,DUI Level 0.15 Or Minor In Veh,1,African-American,-1
9511,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,Hispanic,0
9512,Male,56,Greater than 45,0,0,0,3,M,arrest case no charge,0,African-American,-35
9513,Male,38,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,0
9515,Male,25,25 - 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-1
9516,Male,29,25 - 45,0,0,0,3,F,arrest case no charge,0,African-American,-1
9517,Female,48,Greater than 45,0,0,0,0,M,Possession of Cocaine,0,African-American,-1
9518,Female,34,25 - 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,0
9524,Male,25,25 - 45,0,0,0,0,M,Driving While License Revoked,0,African-American,-1
9526,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,132
9527,Male,33,25 - 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-4
9528,Male,55,Greater than 45,0,0,0,8,F,Battery,0,African-American,-189
9529,Male,33,25 - 45,0,0,0,3,F,arrest case no charge,1,African-American,0
9530,Male,47,Greater than 45,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,Hispanic,-1
9532,Male,20,Greater than 45,0,0,0,0,F,Aggravated Assault w/Firearm,1,African-American,-1
9535,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,Hispanic,87
9537,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9538,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,1,African-American,39
9539,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-39
9545,Male,51,Greater than 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
9547,Male,25,25 - 45,0,0,0,0,M,Aggravated Assault W/Dead Weap,0,African-American,-1
9548,Female,47,Greater than 45,0,0,0,3,F,arrest case no charge,0,African-American,-13
9550,Male,47,Greater than 45,0,0,0,6,F,Driving Under The Influence,1,African-American,-1
9553,Male,52,Greater than 45,0,0,0,0,M,DUI Property Damage/Injury,0,African-American,-1
9554,Male,39,25 - 45,0,0,0,0,M,Aggravated Assault W/Dead Weap,0,African-American,-1
9556,Male,29,25 - 45,0,0,0,0,F,Aggravated Assault W/Dead Weap,0,African-American,-18
9557,Female,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9562,Male,38,25 - 45,0,0,0,0,M,Battery,0,African-American,-39
9563,Male,20,Less than 25,0,0,0,0,F,Aggravated Assault w/Firearm,0,African-American,-12
9567,Female,29,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
9569,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
9574,Male,38,25 - 45,0,0,0,4,F,"Poss3,4 Methylenedioxymethcath",0,African-American,0
9576,Female,47,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
9577,Male,47,Greater than 45,0,0,0,3,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-1
9578,Male,25,25 - 45,0,0,0,0,M,Aggravated Battery,0,African-American,-1
9579,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-130
9581,Female,25,Greater than 45,0,0,0,0,F,Robbery / No Weapon,0,African-American,-1
9588,Male,48,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9589,Male,47,Greater than 45,0,0,0,0,M,Battery,0,African-American,0
9592,Male,25,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,Caucasian,-1
9593,Female,39,Greater than 45,0,0,0,0,F,False Imprisonment,0,African-American,0
9597,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
9600,Male,33,25 - 45,0,0,0,5,F,Burglary Structure Unoccup,1,African-American,0
9604,Male,20,Greater than 45,0,0,0,0,F,arrest case no charge,1,African-American,7
9608,Female,20,Less than 25,0,0,0,0,F,Carrying Concealed Firearm,0,African-American,-1
9609,Female,29,25 - 45,0,0,0,5,M,Aggravated Assault W/Dead Weap,1,Hispanic,-8
9616,Male,25,25 - 45,0,0,0,3,F,Battery,0,African-American,841
9618,Male,25,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,0
9621,Male,48,Greater than 45,0,0,0,0,F,Aggravated Assault W/dead Weap,0,African-American,-1
9624,Male,38,25 - 45,0,0,0,0,M,Battery,0,African-American,-3
9625,Male,38,25 - 45,0,0,0,3,F,arrest case no charge,1,African-American,-1
9629,Female,25,Greater than 45,0,0,0,3,M,Grand Theft in the 3rd Degree,0,African-American,-1
9630,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9631,Female,20,Less than 25,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-24
9632,Male,39,Greater than 45,0,0,0,0,F,Battery,0,African-American,-4
9633,Male,29,25 - 45,0,0,0,5,F,Driving While License Revoked,0,African-American,-1
9634,Male,25,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-25
9635,Male,33,25 - 45,0,0,0,0,F,Battery,0,Caucasian,-1
9641,Male,48,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-28
9643,Male,38,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
9644,Male,20,Greater than 45,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,0
9645,Male,25,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,
9646,Female,29,25 - 45,0,0,0,4,M,arrest case no charge,1,African-American,-12
9648,Male,43,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
9651,Male,38,25 - 45,0,0,0,3,F,Felony Driving While Lic Suspd,0,African-American,-1
9653,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,-1
9658,Male,25,25 - 45,0,0,0,3,M,arrest case no charge,0,African-American,-1
9659,Male,25,25 - 45,0,0,0,0,M,Assault,0,African-American,-1
9662,Male,48,Greater than 45,0,0,0,0,M,Battery,0,African-American,0
9663,Female,29,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
9666,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9668,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9669,Male,33,25 - 45,0,0,0,0,F,DUI Level 0.15 Or Minor In Veh,0,African-American,0
9670,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,-1
9672,Male,43,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,0
9676,Male,33,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
9677,Male,29,25 - 45,0,0,0,0,F,Aggravated Battery / Pregnant,0,African-American,-1
9681,Male,25,25 - 45,0,0,0,0,F,False Imprisonment,1,African-American,-1
9686,Male,25,Less than 25,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,0
9687,Male,42,25 - 45,0,0,0,0,M,Possession of Cocaine,0,African-American,-1
9689,Male,25,25 - 45,0,0,0,0,M,Tampering With Physical Evidence,0,African-American,624
9690,Female,25,25 - 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-1
9691,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
9693,Male,25,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
9695,Male,29,25 - 45,0,0,0,0,M,Driving Under The Influence,0,African-American,-1
9699,Male,42,25 - 45,0,0,0,0,F,Tamper With Witness/Victim/CI,0,African-American,-2
9703,Female,29,25 - 45,0,0,0,0,F,Battery,1,African-American,-1
9704,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9706,Female,20,Less than 25,0,0,0,5,M,Aggravated Battery / Pregnant,0,African-American,-1
9709,Female,20,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9710,Male,25,25 - 45,0,0,0,3,M,Battery,1,African-American,-1
9713,Male,38,25 - 45,0,0,0,0,M,Battery,0,African-American,0
9715,Male,38,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-131
9717,Male,48,Greater than 45,0,0,0,0,M,Battery,0,African-American,-3
9723,Male,25,Less than 25,0,0,0,0,M,Battery,0,African-American,0
9724,Female,56,Greater than 45,0,0,0,0,F,Battery,0,African-American,-1
9725,Male,47,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
9730,Male,29,25 - 45,0,0,0,0,M,Stalking (Aggravated),0,African-American,-1
9731,Female,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-3
9734,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,0
9735,Male,47,Greater than 45,0,0,0,0,M,Petit Theft,0,Hispanic,-40
9737,Male,43,Greater than 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-32
9738,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9740,Male,20,Less than 25,0,0,0,0,M,Battery,1,African-American,111
9743,Male,29,25 - 45,0,0,0,0,F,Bribery Athletic Contests,0,African-American,-1
9746,Male,20,Less than 25,0,0,0,0,M,arrest case no charge,0,African-American,-1
9748,Male,29,25 - 45,0,0,0,6,F,Neglect Child / No Bodily Harm,1,African-American,-1
9750,Male,25,Less than 25,0,0,0,0,F,Burglary Structure Unoccup,0,African-American,-1
9753,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
9754,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,1,African-American,0
9756,Male,29,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
9759,Male,43,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
9767,Male,38,25 - 45,0,0,0,0,M,Driving While License Revoked,0,African-American,0
9771,Male,33,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
9776,Male,56,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,
9778,Male,33,25 - 45,0,0,0,0,M,Possession of Cannabis,0,African-American,-1
9782,Male,29,25 - 45,0,0,0,6,M,Battery,0,African-American,-1
9784,Male,38,25 - 45,0,0,0,0,M,Driving Under The Influence,0,African-American,-1
9785,Male,42,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
9788,Male,51,Greater than 45,0,0,0,6,F,arrest case no charge,0,African-American,-40
9789,Male,56,Greater than 45,0,0,0,0,M,Viol Injunct Domestic Violence,0,African-American,-1
9791,Male,48,Greater than 45,0,0,0,14,M,Battery,0,African-American,-1
9795,Male,25,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,
9796,Male,55,Greater than 45,0,0,0,3,M,Battery,1,African-American,-1
9798,Male,25,25 - 45,0,0,0,0,M,Tamper With Witness/Victim/CI,0,African-American,
9800,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-9
9801,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-170
9802,Male,33,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9806,Male,55,Greater than 45,0,0,0,0,F,arrest case no charge,1,African-American,-1
9808,Male,39,Greater than 45,0,0,0,0,F,Battery,0,African-American,-55
9810,Male,29,25 - 45,0,0,0,3,F,Burglary Unoccupied Dwelling,0,African-American,-1
9814,Male,33,25 - 45,0,0,0,0,F,Possession of Cocaine,1,African-American,96
9817,Male,25,25 - 45,0,0,0,0,M,Grand Theft in the 3rd Degree,1,African-American,-1
9820,Male,29,25 - 45,0,0,0,0,M,Petit Theft,0,African-American,-1
9823,Male,48,Greater than 45,0,0,0,8,F,arrest case no charge,0,African-American,-3
9824,Male,55,Greater than 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-15
9826,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,1,African-American,-119
9827,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9830,Male,43,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
9831,Male,29,25 - 45,0,0,0,0,M,Battery,1,Hispanic,0
9832,Male,25,25 - 45,0,0,0,0,M,Battery,1,African-American,0
9833,Male,56,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
9834,Male,29,25 - 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,African-American,0
9835,Female,48,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9837,Male,20,Less than 25,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,-40
9838,Male,47,Greater than 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-4
9840,Female,39,25 - 45,0,0,0,0,M,Driving Under The Influence,0,African-American,-1
9842,Female,51,Greater than 45,0,0,0,0,F,Battery,0,African-American,-1
9845,Male,42,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
9847,Female,43,Greater than 45,0,0,0,0,F,Battery,1,African-American,-1
9851,Male,68,Greater than 45,0,0,0,0,M,Possession of Cocaine,1,African-American,-1
9855,Male,48,Greater than 45,0,0,0,0,F,Battery,0,African-American,-1
9856,Male,25,25 - 45,0,0,0,6,F,arrest case no charge,0,African-American,-1
9858,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,Hispanic,-86
9861,Male,34,25 - 45,0,0,0,0,F,arrest case no charge,0,Caucasian,0
9862,Male,33,25 - 45,0,0,0,11,F,Driving While License Revoked,0,African-American,-1
9867,Male,38,25 - 45,0,0,0,3,F,Grand Theft in the 3rd Degree,0,African-American,-1
9868,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9869,Male,43,Greater than 45,0,0,0,6,M,arrest case no charge,0,African-American,-24
9871,Male,34,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-120
9872,Male,47,Greater than 45,0,0,0,0,M,Battery,1,African-American,-1
9879,Male,51,Greater than 45,0,0,0,0,M,Battery,1,African-American,-50
9880,Female,39,Greater than 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,Caucasian,0
9885,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-2
9886,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-47
9888,Male,38,25 - 45,0,0,0,3,F,Battery,0,African-American,-1
9889,Male,33,25 - 45,0,0,0,4,F,arrest case no charge,0,African-American,-1
9890,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,0
9891,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
9892,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,1,African-American,-28
9894,Male,29,25 - 45,0,0,0,5,F,arrest case no charge,1,African-American,22
9899,Male,25,25 - 45,0,0,0,0,M,DUI Property Damage/Injury,0,African-American,104
9900,Male,25,25 - 45,0,0,0,5,F,arrest case no charge,0,African-American,1026
9902,Female,29,25 - 45,0,0,0,0,M,Battery,1,African-American,0
9906,Male,38,25 - 45,0,0,0,3,M,Burglary Unoccupied Dwelling,0,African-American,-55
9907,Male,47,Greater than 45,0,0,0,3,F,Possession of Cocaine,1,African-American,-1
9908,Male,20,Less than 25,0,0,0,0,F,Battery,1,African-American,0
9910,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American,34
9912,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9915,Male,38,25 - 45,0,0,0,3,M,Battery,0,African-American,
9917,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9918,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9919,Male,29,25 - 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-1
9920,Female,43,25 - 45,0,0,0,0,M,Driving Under The Influence,1,African-American,-3
9921,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9922,Female,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
9923,Male,25,25 - 45,0,0,0,0,M,Aggravated Assault W/Dead Weap,1,African-American,-1
9931,Male,52,Greater than 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-1
9935,Male,25,Less than 25,0,2,0,6,F,False Imprisonment,1,African-American,-1
9939,Male,43,Greater than 45,0,0,0,0,M,Manufacture Cannabis,0,Caucasian,-1
9942,Male,42,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
9948,Male,33,25 - 45,0,0,0,4,F,Aggravated Assault W/dead Weap,0,African-American,-1
9949,Male,55,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-108
9951,Male,25,25 - 45,0,0,0,0,F,"Deliver 3,4 Methylenediox",0,African-American,-1
9952,Male,29,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
9955,Male,38,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
9959,Female,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
9960,Female,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
9963,Female,20,Less than 25,0,0,0,0,F,Battery,0,African-American,-1
9965,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,-1
9966,Male,51,Greater than 45,0,0,0,6,M,Battery,1,African-American,0
9968,Female,25,25 - 45,0,0,0,0,F,Felony Petit Theft,1,African-American,-1
9971,Female,48,Less than 25,0,0,0,0,F,Battery on a Person Over 65,0,African-American,-1
9972,Male,25,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
9973,Male,20,Less than 25,0,0,0,0,F,Possession of Cocaine,1,African-American,0
9979,Female,29,25 - 45,0,0,0,0,M,Grand Theft (Motor Vehicle),0,African-American,-21
9984,Male,25,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,0
9985,Male,38,25 - 45,0,0,0,5,F,arrest case no charge,0,Caucasian,-1
9988,Male,38,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-73
9991,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
9997,Male,20,Less than 25,0,0,0,0,M,Assault,1,African-American,-1
10004,Male,25,25 - 45,0,0,0,0,M,Driving While License Revoked,0,African-American,-1
10006,Male,20,Less than 25,0,0,0,0,M,Battery,1,African-American,-1
10007,Male,20,Less than 25,0,0,0,0,M,arrest case no charge,0,African-American,-3
10009,Male,29,25 - 45,0,0,0,4,F,arrest case no charge,1,African-American,0
