age,education-num,race,capital-gain,capital-loss,hours-per-week,income-per-year,sex
25,8,1,0,0,40,<=50K,Male
47,9,1,0,0,40,<=50K,Male
39,13,1,0,0,60,>50K,Female
44,9,1,0,0,40,<=50K,Male
46,11,1,0,0,40,>50K,Male
38,10,1,0,0,35,<=50K,Male
23,9,1,0,0,30,<=50K,Male
34,13,1,0,0,35,<=50K,Female
33,9,1,0,0,40,>50K,Male
38,9,1,0,0,20,<=50K,Female
52,11,1,0,0,40,<=50K,Male
50,9,1,0,0,33,<=50K,Female
38,13,1,0,2444,45,>50K,Female
35,13,1,0,0,40,<=50K,Male
67,16,1,10605,0,35,>50K,Male
60,9,1,7688,0,40,>50K,Male
44,9,1,0,0,15,<=50K,Female
38,9,1,0,0,50,<=50K,Male
29,9,1,0,0,40,>50K,Male
65,14,1,5556,0,50,>50K,Male
33,12,1,0,0,40,<=50K,Female
18,7,1,0,0,30,<=50K,Female
43,15,1,0,0,40,<=50K,Male
42,11,0,0,0,40,<=50K,Female
42,9,1,0,0,40,<=50K,Male
32,9,1,0,0,30,<=50K,Male
36,12,1,0,0,40,<=50K,Female
41,13,1,0,0,40,>50K,Male
30,10,1,0,0,40,<=50K,Female
21,9,1,0,0,35,<=50K,Male
33,10,0,0,0,40,>50K,Male
19,9,1,0,0,25,<=50K,Male
35,9,1,0,0,40,<=50K,Male
43,9,0,0,0,35,<=50K,Female
45,9,0,0,0,24,<=50K,Male
25,13,0,0,0,50,<=50K,Male
39,13,1,0,0,40,<=50K,Male
26,9,1,0,0,40,<=50K,Male
60,14,1,0,0,10,<=50K,Male
52,16,1,0,0,40,>50K,Female
22,8,1,0,0,30,<=50K,Male
23,10,1,0,0,40,<=50K,Female
46,9,1,0,0,40,<=50K,Female
34,13,1,0,0,30,<=50K,Male
39,13,1,0,0,50,>50K,Male
38,9,1,0,0,40,<=50K,Female
56,14,1,0,0,25,<=50K,Male
55,9,1,0,0,40,<=50K,Female
40,10,1,7688,0,40,>50K,Female
23,10,1,0,0,40,<=50K,Male
39,13,1,0,0,40,<=50K,Male
24,13,0,0,0,30,<=50K,Male
51,9,1,0,0,40,>50K,Male
47,13,1,0,0,50,>50K,Male
25,9,1,0,0,50,<=50K,Male
34,15,1,0,0,55,>50K,Male
18,7,0,0,1602,20,<=50K,Female
19,10,1,0,0,28,<=50K,Female
32,10,1,0,0,40,<=50K,Male
49,9,1,0,0,40,>50K,Male
43,9,1,0,0,55,<=50K,Male
71,14,1,99999,0,40,>50K,Male
59,9,1,0,0,40,<=50K,Male
32,13,1,0,0,40,>50K,Female
25,13,1,0,0,40,<=50K,Male
32,9,1,0,0,40,<=50K,Male
17,7,0,0,0,15,<=50K,Female
57,15,1,0,0,35,>50K,Male
17,8,1,0,0,15,<=50K,Male
27,13,0,0,0,40,<=50K,Female
41,9,1,0,0,40,<=50K,Male
19,7,1,0,0,25,<=50K,Female
41,3,1,0,0,40,<=50K,Female
39,13,1,0,0,50,>50K,Male
30,9,1,0,0,40,<=50K,Male
37,13,1,0,0,40,>50K,Male
18,7,1,0,0,15,<=50K,Female
40,13,1,0,0,45,>50K,Male
38,10,1,0,1485,60,>50K,Male
24,9,1,0,0,40,<=50K,Male
33,9,1,0,0,50,<=50K,Male
48,13,1,0,0,40,<=50K,Male
51,13,1,0,0,40,>50K,Male
48,9,1,0,0,40,<=50K,Male
43,4,1,0,0,45,<=50K,Male
34,15,1,0,0,50,<=50K,Male
41,11,1,0,0,30,<=50K,Male
51,15,1,27828,0,60,>50K,Male
25,9,1,0,0,40,<=50K,Male
20,9,1,0,0,50,<=50K,Male
61,9,1,2829,0,45,<=50K,Male
35,10,1,0,0,70,<=50K,Female
42,14,1,0,0,40,<=50K,Female
26,9,1,0,0,16,<=50K,Male
46,9,1,0,0,50,<=50K,Male
39,13,1,0,0,40,>50K,Male
29,10,0,0,0,80,<=50K,Male
39,10,1,0,0,40,>50K,Male
47,9,1,0,0,40,>50K,Male
40,10,1,0,0,50,>50K,Male
43,9,1,0,0,40,>50K,Male
32,9,1,0,0,40,<=50K,Male
31,6,1,0,0,40,<=50K,Female
44,12,1,0,0,40,>50K,Male
46,13,1,0,0,40,>50K,Male
53,14,1,0,0,50,>50K,Male
43,13,1,0,0,40,<=50K,Male
41,13,1,0,0,40,<=50K,Female
35,9,0,0,0,40,<=50K,Male
48,13,1,0,0,45,<=50K,Male
28,14,1,0,0,40,<=50K,Female
44,13,1,0,0,32,<=50K,Female
51,15,1,0,0,40,<=50K,Female
28,9,1,0,0,50,<=50K,Male
36,13,1,0,0,60,<=50K,Male
28,9,1,0,0,35,<=50K,Male
21,10,1,0,0,40,<=50K,Male
36,10,1,0,0,40,<=50K,Male
31,9,1,0,0,43,<=50K,Male
44,9,1,0,0,60,<=50K,Male
49,7,1,0,0,40,<=50K,Male
40,9,1,0,0,40,<=50K,Male
64,16,0,0,0,40,>50K,Male
54,14,1,7688,0,40,>50K,Male
27,10,0,0,0,55,<=50K,Male
18,10,1,0,0,20,<=50K,Female
68,5,0,0,0,44,<=50K,Male
64,16,1,0,0,80,>50K,Male
36,9,0,0,0,40,<=50K,Male
21,9,1,0,0,24,<=50K,Male
22,10,1,0,0,30,<=50K,Male
61,13,1,0,0,40,<=50K,Male
24,10,1,0,0,10,<=50K,Male
49,13,1,0,0,50,>50K,Male
25,10,1,0,0,30,<=50K,Female
29,10,1,0,0,45,<=50K,Male
22,9,0,0,0,40,<=50K,Female
57,10,0,0,0,40,<=50K,Male
41,13,1,0,1741,40,<=50K,Female
29,9,1,0,0,40,>50K,Male
20,10,0,0,0,35,<=50K,Female
47,15,1,0,0,45,>50K,Male
22,9,1,0,0,55,<=50K,Female
59,11,1,0,0,50,>50K,Male
42,14,0,0,0,40,>50K,Male
64,10,1,0,0,35,<=50K,Female
29,9,0,0,0,40,<=50K,Male
25,10,1,0,0,20,<=50K,Male
62,10,1,0,0,40,<=50K,Female
44,14,1,10520,0,45,>50K,Male
21,9,1,0,0,40,<=50K,Female
60,10,1,7298,0,40,>50K,Male
46,6,0,0,0,40,<=50K,Male
44,13,1,0,2258,40,>50K,Male
21,9,1,0,0,19,<=50K,Female
18,7,1,0,0,18,<=50K,Male
39,13,1,5013,0,32,<=50K,Female
33,14,1,0,0,45,>50K,Male
63,2,1,0,0,40,<=50K,Male
52,9,1,0,0,52,>50K,Male
17,5,0,0,0,22,<=50K,Male
45,15,1,0,1485,50,>50K,Male
31,9,1,0,0,40,<=50K,Male
35,10,1,0,0,40,<=50K,Male
31,9,1,0,0,40,>50K,Male
51,10,1,0,0,40,<=50K,Female
48,9,1,0,0,60,<=50K,Male
28,9,0,0,0,40,<=50K,Male
38,10,1,0,0,40,<=50K,Female
43,13,1,0,0,40,>50K,Male
30,9,1,0,0,40,<=50K,Male
24,8,1,0,0,55,<=50K,Male
46,13,1,0,0,60,>50K,Male
50,6,1,0,0,60,<=50K,Male
22,9,1,0,0,35,<=50K,Male
18,9,0,0,0,15,<=50K,Male
53,13,1,0,0,45,>50K,Male
40,13,1,0,0,44,>50K,Male
36,16,1,0,0,35,<=50K,Male
32,13,1,0,0,43,>50K,Male
39,9,1,0,0,12,<=50K,Male
46,9,1,0,0,40,<=50K,Male
26,13,1,0,0,42,<=50K,Male
19,10,1,0,0,15,<=50K,Male
24,9,1,0,0,40,<=50K,Female
28,14,1,0,0,40,<=50K,Male
25,14,1,0,0,40,<=50K,Female
44,10,1,0,0,40,>50K,Male
38,9,1,0,0,40,<=50K,Male
42,14,1,0,0,45,<=50K,Male
28,9,1,0,0,40,<=50K,Male
47,13,0,0,0,60,>50K,Male
46,9,1,3411,0,35,<=50K,Male
21,10,1,0,0,40,<=50K,Female
35,13,1,0,0,45,<=50K,Female
26,9,1,0,0,40,<=50K,Male
21,10,1,0,0,30,<=50K,Female
67,4,1,0,0,40,<=50K,Male
54,9,1,0,0,40,>50K,Male
26,14,1,0,0,25,<=50K,Male
51,13,1,0,0,50,<=50K,Female
27,10,1,0,0,45,<=50K,Male
39,10,1,0,0,40,<=50K,Female
32,13,1,0,0,48,>50K,Female
52,9,1,0,0,40,<=50K,Male
21,10,0,0,0,40,<=50K,Male
27,9,1,0,0,38,<=50K,Male
46,4,1,0,0,45,<=50K,Male
42,11,1,0,0,30,<=50K,Male
79,13,1,0,0,20,>50K,Male
50,13,0,0,0,40,>50K,Female
43,10,1,2174,0,40,<=50K,Male
51,14,1,0,0,60,<=50K,Male
45,10,1,7298,0,50,>50K,Male
65,9,1,991,0,20,<=50K,Male
66,13,1,0,0,5,>50K,Male
36,11,1,0,0,99,<=50K,Male
26,12,1,0,0,36,<=50K,Female
28,10,0,0,0,50,<=50K,Male
39,15,1,0,0,45,>50K,Male
43,10,1,0,0,60,<=50K,Male
20,9,1,0,0,40,<=50K,Female
29,10,1,0,0,40,<=50K,Male
32,13,1,0,1848,50,>50K,Male
44,13,1,3325,0,40,<=50K,Female
60,10,1,0,0,40,<=50K,Male
34,9,1,0,0,40,>50K,Male
60,9,1,0,0,40,<=50K,Female
38,7,1,0,0,40,<=50K,Female
29,11,1,0,0,40,<=50K,Male
41,10,1,0,1408,40,<=50K,Male
49,13,1,0,0,40,<=50K,Female
37,3,1,0,0,40,<=50K,Female
37,16,1,0,2559,60,>50K,Female
43,10,1,0,0,38,>50K,Male
41,14,1,4650,0,55,<=50K,Female
19,5,1,0,0,60,<=50K,Male
29,10,1,0,0,35,<=50K,Male
40,9,1,0,0,15,<=50K,Male
53,4,1,0,0,40,>50K,Male
27,13,1,0,0,55,<=50K,Male
44,9,1,7298,0,50,>50K,Male
29,12,1,0,0,38,<=50K,Female
25,3,0,0,0,40,<=50K,Male
38,9,1,0,0,55,<=50K,Male
48,13,1,0,0,50,>50K,Male
18,10,1,0,0,12,<=50K,Female
50,9,1,0,1408,50,<=50K,Male
37,9,1,0,0,40,>50K,Female
48,13,1,0,0,20,<=50K,Female
50,10,1,0,0,32,<=50K,Male
24,10,1,0,0,30,<=50K,Female
34,10,0,0,0,40,>50K,Male
19,10,1,0,0,40,<=50K,Male
39,9,1,0,0,40,<=50K,Male
40,10,1,0,0,40,<=50K,Female
30,9,1,0,0,40,<=50K,Female
27,9,1,0,0,40,<=50K,Male
46,10,1,0,0,40,>50K,Male
24,13,1,0,0,50,<=50K,Female
18,8,1,0,0,20,<=50K,Male
50,16,1,0,0,60,>50K,Male
42,7,1,0,0,40,<=50K,Male
42,5,1,0,0,40,<=50K,Male
37,11,1,3471,0,40,<=50K,Male
57,10,1,0,0,16,<=50K,Female
27,13,0,0,0,40,>50K,Male
31,6,1,0,0,40,<=50K,Male
34,14,1,0,0,40,<=50K,Female
55,9,1,0,0,40,<=50K,Female
56,7,1,0,0,40,<=50K,Male
36,13,1,0,1672,38,<=50K,Female
35,10,1,0,0,40,<=50K,Male
28,14,1,0,0,50,<=50K,Male
38,13,1,0,0,40,<=50K,Male
30,9,1,0,0,60,<=50K,Male
18,10,1,0,0,20,<=50K,Female
35,11,1,0,0,40,>50K,Male
53,9,1,0,0,40,<=50K,Female
46,15,1,0,0,40,<=50K,Female
45,10,1,0,0,40,<=50K,Male
35,6,0,0,0,60,<=50K,Male
41,9,1,0,0,40,<=50K,Male
60,9,1,0,0,70,>50K,Male
18,10,1,0,1602,15,<=50K,Male
19,9,1,0,0,40,<=50K,Male
24,9,1,0,1579,50,<=50K,Male
56,13,1,15024,0,40,>50K,Male
28,9,1,0,0,70,<=50K,Male
29,9,1,0,0,32,<=50K,Male
35,10,1,0,0,40,<=50K,Male
18,9,1,0,0,35,<=50K,Male
53,9,1,0,0,40,<=50K,Male
26,14,1,0,0,20,<=50K,Male
55,10,1,0,0,40,>50K,Male
45,10,1,0,0,40,>50K,Male
28,9,1,0,0,40,<=50K,Male
32,13,1,0,0,40,>50K,Male
27,9,1,0,0,40,<=50K,Male
35,9,1,0,0,40,<=50K,Female
36,9,1,0,0,37,<=50K,Female
41,13,1,15024,0,45,>50K,Male
23,13,1,0,0,20,<=50K,Male
22,8,1,0,0,40,<=50K,Male
36,15,1,25236,0,40,>50K,Male
65,13,1,0,0,40,>50K,Male
25,9,1,0,0,40,<=50K,Female
33,10,1,0,1887,40,>50K,Male
31,10,1,0,0,40,<=50K,Male
50,13,1,0,0,40,>50K,Male
49,10,1,0,0,50,>50K,Male
43,13,1,0,0,40,<=50K,Female
23,10,1,0,0,40,<=50K,Female
34,14,0,3103,0,40,>50K,Male
23,10,0,0,0,40,<=50K,Female
63,6,1,0,0,40,<=50K,Male
33,9,1,0,0,40,<=50K,Male
51,13,1,0,0,50,<=50K,Male
31,9,1,0,0,45,<=50K,Male
32,10,1,2597,0,40,<=50K,Female
31,10,0,0,0,36,<=50K,Female
47,11,1,0,0,40,>50K,Male
54,10,1,0,0,40,>50K,Male
23,10,1,0,0,40,<=50K,Male
34,9,1,0,0,40,>50K,Male
46,7,0,0,0,35,>50K,Female
34,12,1,0,0,50,>50K,Male
31,9,1,0,0,50,<=50K,Male
41,9,1,0,0,40,<=50K,Male
27,11,1,0,0,30,<=50K,Male
23,10,1,0,0,40,<=50K,Male
59,12,1,0,0,40,<=50K,Male
56,9,1,5013,0,40,<=50K,Male
35,9,0,0,0,40,<=50K,Male
59,9,1,0,0,45,<=50K,Male
47,11,1,0,0,40,>50K,Male
51,9,1,0,0,44,<=50K,Female
42,13,1,0,0,45,<=50K,Female
29,10,1,0,0,40,<=50K,Female
23,9,1,0,0,45,<=50K,Male
43,9,1,0,0,60,<=50K,Male
46,10,1,0,0,40,<=50K,Male
30,10,1,0,0,40,<=50K,Female
23,10,1,0,0,20,<=50K,Female
29,14,1,0,0,35,<=50K,Female
33,9,1,0,0,45,<=50K,Female
33,9,0,2105,0,40,<=50K,Male
46,10,1,0,0,45,<=50K,Female
35,10,0,0,0,40,<=50K,Female
36,13,1,0,1887,40,>50K,Male
25,9,1,0,0,37,<=50K,Female
35,13,1,0,0,40,<=50K,Male
30,4,1,0,0,42,<=50K,Male
39,10,0,0,0,84,>50K,Male
37,10,1,0,0,55,<=50K,Male
22,9,1,0,0,42,<=50K,Male
25,9,1,0,0,60,<=50K,Male
50,9,0,0,0,40,<=50K,Female
33,11,1,0,0,45,<=50K,Male
59,3,1,0,0,40,<=50K,Male
24,9,1,0,0,40,<=50K,Female
41,13,1,0,0,55,<=50K,Male
60,13,1,0,0,60,<=50K,Male
19,9,1,0,0,30,<=50K,Male
23,10,1,0,0,40,<=50K,Male
57,14,1,99999,0,40,>50K,Male
36,14,1,0,1977,40,>50K,Male
24,13,1,0,0,40,<=50K,Male
32,9,1,0,0,50,>50K,Male
27,13,1,0,0,45,>50K,Male
43,11,1,0,0,55,<=50K,Female
54,11,1,0,0,40,<=50K,Female
22,9,1,0,0,45,<=50K,Male
29,9,1,0,0,50,<=50K,Male
22,8,0,0,0,50,<=50K,Male
37,13,1,0,0,50,>50K,Male
38,16,1,0,0,50,>50K,Male
34,10,1,0,0,40,<=50K,Male
45,10,1,0,0,84,>50K,Male
28,2,1,0,0,40,<=50K,Female
68,16,1,0,0,40,<=50K,Female
36,9,0,0,0,40,<=50K,Male
20,5,1,0,0,30,<=50K,Male
24,10,1,0,0,45,<=50K,Female
38,10,1,0,0,40,<=50K,Female
32,13,1,0,0,40,<=50K,Female
34,10,1,7298,0,50,>50K,Male
47,9,1,2174,0,40,<=50K,Female
28,13,1,0,0,50,<=50K,Female
32,15,1,0,0,40,>50K,Male
58,9,1,0,0,40,<=50K,Male
64,15,1,99999,0,35,>50K,Male
38,10,1,0,0,50,<=50K,Female
43,9,1,0,0,40,<=50K,Female
28,8,1,0,0,40,<=50K,Male
23,13,0,0,0,20,<=50K,Female
25,5,0,2907,0,40,<=50K,Male
41,9,0,2354,0,40,<=50K,Male
41,10,0,0,0,40,<=50K,Male
27,13,1,0,0,40,<=50K,Male
54,4,1,0,0,30,<=50K,Male
28,9,1,0,0,25,<=50K,Female
29,4,1,0,2042,40,<=50K,Male
36,9,1,0,0,30,<=50K,Male
41,13,0,0,1977,60,>50K,Male
60,10,1,0,0,40,<=50K,Male
34,14,1,0,0,38,<=50K,Male
27,10,1,0,0,42,>50K,Female
60,6,1,0,0,40,<=50K,Male
39,11,1,0,0,40,<=50K,Male
59,8,0,0,0,35,<=50K,Male
34,16,1,0,0,32,>50K,Male
36,11,1,0,0,40,<=50K,Male
54,10,1,0,0,40,>50K,Male
48,11,1,0,0,40,>50K,Male
19,4,1,0,0,33,<=50K,Male
40,15,1,0,0,40,>50K,Male
25,9,1,0,0,45,<=50K,Male
39,12,1,0,0,40,<=50K,Male
34,10,1,0,0,40,<=50K,Male
30,9,1,0,0,30,<=50K,Female
43,9,0,0,0,24,<=50K,Female
35,13,0,0,0,40,>50K,Male
36,16,1,0,1887,50,>50K,Male
59,9,1,0,0,65,>50K,Male
33,9,1,0,0,40,<=50K,Male
22,10,1,0,0,50,<=50K,Male
48,9,1,0,0,45,<=50K,Male
54,9,1,0,0,40,<=50K,Female
49,10,1,0,0,38,<=50K,Female
37,13,1,0,0,40,<=50K,Female
45,9,0,0,0,40,<=50K,Male
51,10,1,0,0,40,<=50K,Female
46,10,1,0,0,40,<=50K,Male
31,13,1,0,0,40,>50K,Female
39,10,0,0,0,50,>50K,Female
35,9,1,5013,0,40,<=50K,Male
26,13,1,0,0,40,>50K,Female
51,10,1,7298,0,40,>50K,Male
31,14,0,0,0,6,<=50K,Male
39,9,1,0,0,40,>50K,Male
26,7,1,0,0,30,<=50K,Male
25,13,1,0,0,35,<=50K,Male
61,10,1,0,1887,40,>50K,Male
49,9,1,0,0,40,<=50K,Female
53,13,1,0,0,45,<=50K,Female
52,1,1,0,0,40,<=50K,Male
52,9,1,0,0,55,<=50K,Male
50,9,0,0,0,40,<=50K,Male
29,13,1,13550,0,35,>50K,Female
76,4,1,0,0,30,<=50K,Male
19,9,1,0,0,15,<=50K,Female
25,9,1,0,0,40,<=50K,Male
45,9,1,0,0,40,<=50K,Female
34,12,1,0,0,35,<=50K,Female
20,10,1,0,0,16,<=50K,Female
27,10,1,0,0,40,<=50K,Male
41,10,1,2829,0,40,<=50K,Male
43,9,1,0,0,60,<=50K,Male
23,9,1,0,0,40,<=50K,Female
37,10,0,0,0,40,<=50K,Female
31,13,1,0,0,40,<=50K,Male
33,10,1,0,0,4,<=50K,Male
28,12,1,0,0,20,<=50K,Male
35,10,1,0,0,40,<=50K,Female
41,12,1,0,0,75,>50K,Male
17,7,1,0,0,12,<=50K,Female
41,13,0,0,0,40,>50K,Female
44,11,1,0,0,45,<=50K,Male
47,4,1,0,0,40,<=50K,Male
24,9,0,0,0,40,<=50K,Male
38,11,1,0,0,40,<=50K,Female
34,10,0,0,0,52,<=50K,Male
62,9,0,0,0,35,<=50K,Female
27,9,1,0,0,38,<=50K,Male
59,10,1,0,0,40,>50K,Female
35,14,1,0,0,40,<=50K,Male
38,9,0,0,0,32,<=50K,Female
28,10,1,0,0,50,<=50K,Female
28,9,1,0,0,38,<=50K,Female
59,5,1,0,0,40,<=50K,Male
42,10,1,0,0,40,<=50K,Female
54,14,1,0,0,32,>50K,Female
39,9,1,0,0,45,<=50K,Male
41,13,1,0,0,40,<=50K,Male
43,13,1,0,0,40,<=50K,Female
32,13,0,0,0,50,>50K,Male
62,10,1,0,1617,33,<=50K,Female
58,9,1,0,0,40,<=50K,Female
43,9,1,0,0,40,<=50K,Male
31,9,1,0,0,40,<=50K,Female
51,14,1,0,0,70,>50K,Female
54,13,0,0,0,36,<=50K,Female
20,10,1,0,0,70,<=50K,Male
35,10,1,0,0,40,>50K,Male
22,9,1,0,0,36,<=50K,Female
38,13,1,6849,0,60,<=50K,Male
42,9,1,0,0,40,<=50K,Male
44,14,1,0,0,40,>50K,Male
28,9,1,0,0,70,>50K,Male
74,10,1,0,0,35,>50K,Male
34,9,0,0,0,40,<=50K,Female
50,9,1,0,0,52,<=50K,Male
50,11,1,0,0,40,<=50K,Female
43,9,1,0,0,40,<=50K,Male
29,9,1,0,0,40,<=50K,Male
61,9,1,0,0,50,>50K,Male
21,10,0,0,0,40,<=50K,Female
47,16,1,0,0,40,>50K,Male
39,12,1,0,1380,40,<=50K,Female
33,9,1,0,0,40,<=50K,Male
22,9,0,0,0,37,<=50K,Female
38,10,0,0,0,40,<=50K,Female
45,10,1,0,0,40,<=50K,Male
42,9,1,0,0,45,>50K,Male
35,10,1,0,0,45,<=50K,Male
21,9,1,0,0,40,<=50K,Female
49,11,0,0,0,44,<=50K,Female
50,13,0,0,0,40,<=50K,Female
36,16,1,0,0,36,>50K,Female
20,9,1,0,0,20,<=50K,Male
49,9,0,0,0,40,<=50K,Female
40,13,1,0,0,60,>50K,Male
22,10,1,0,0,40,<=50K,Female
67,7,1,0,0,20,<=50K,Female
21,10,0,0,0,40,<=50K,Female
60,9,0,0,0,50,<=50K,Male
17,7,1,0,0,12,<=50K,Female
43,14,1,15024,0,32,>50K,Female
49,13,1,0,0,45,>50K,Male
41,13,0,99999,0,60,>50K,Female
38,10,1,0,0,40,<=50K,Male
38,9,1,0,0,40,<=50K,Male
35,12,1,0,0,99,>50K,Male
40,10,1,0,0,40,<=50K,Male
40,9,1,0,0,60,>50K,Male
46,9,1,0,0,40,<=50K,Female
25,10,1,0,0,22,<=50K,Female
36,9,0,5178,0,40,>50K,Male
24,12,1,0,0,48,<=50K,Male
62,9,1,0,0,48,<=50K,Male
54,1,0,0,0,40,<=50K,Male
23,13,1,0,0,40,<=50K,Female
60,9,1,0,0,40,<=50K,Female
18,9,1,0,0,8,<=50K,Female
41,10,0,0,0,40,<=50K,Female
45,14,1,0,0,40,<=50K,Female
62,11,0,0,0,40,<=50K,Female
28,13,0,0,0,40,<=50K,Female
36,10,1,0,0,60,>50K,Male
31,9,1,0,0,40,<=50K,Male
33,9,1,0,0,50,<=50K,Male
62,15,1,0,0,16,<=50K,Male
27,4,1,0,0,40,<=50K,Female
42,11,0,0,0,40,>50K,Female
55,5,0,0,0,37,<=50K,Male
41,9,1,0,0,50,<=50K,Female
26,10,1,4064,0,50,<=50K,Male
45,10,1,0,0,40,>50K,Female
67,9,1,0,0,65,<=50K,Male
25,11,1,0,0,45,<=50K,Male
30,9,1,0,1887,48,>50K,Male
22,13,1,0,0,40,<=50K,Male
19,10,1,0,0,20,<=50K,Male
26,13,1,0,0,45,<=50K,Female
61,9,1,0,0,50,<=50K,Male
32,15,1,13550,0,50,>50K,Female
43,9,1,0,0,40,<=50K,Female
53,9,1,0,0,20,<=50K,Female
53,10,1,0,0,45,<=50K,Male
42,8,1,0,0,10,<=50K,Male
36,9,1,0,0,40,>50K,Female
55,13,1,0,0,99,<=50K,Male
35,13,1,7298,0,40,>50K,Male
17,7,1,0,0,16,<=50K,Female
55,15,1,0,0,35,<=50K,Female
36,9,1,0,0,40,<=50K,Male
40,14,1,0,0,40,>50K,Female
54,6,0,0,0,10,<=50K,Female
45,13,1,0,0,45,<=50K,Male
48,10,1,0,0,40,>50K,Male
40,15,1,0,0,60,>50K,Male
31,13,1,0,0,50,<=50K,Male
26,13,0,0,0,40,<=50K,Male
34,10,1,0,1485,40,>50K,Female
19,9,0,0,0,25,<=50K,Female
31,12,1,0,0,40,<=50K,Male
34,9,1,0,0,30,<=50K,Female
55,14,1,0,0,55,>50K,Male
38,10,1,0,0,40,<=50K,Male
21,9,1,0,0,20,<=50K,Male
27,4,1,0,0,40,<=50K,Male
35,9,0,0,0,40,<=50K,Male
20,10,0,0,0,20,<=50K,Female
24,11,1,0,0,38,<=50K,Female
18,7,1,0,0,4,<=50K,Male
28,10,1,0,0,40,<=50K,Female
36,9,1,0,0,40,<=50K,Female
66,10,1,0,1258,20,<=50K,Male
19,10,1,0,0,15,<=50K,Female
59,6,1,0,0,36,<=50K,Female
33,9,1,0,0,46,<=50K,Male
28,4,1,0,0,40,<=50K,Male
34,13,1,0,2001,40,<=50K,Male
41,10,1,0,0,55,<=50K,Female
30,7,1,0,0,45,<=50K,Male
59,9,1,0,0,40,<=50K,Male
42,13,1,0,0,60,<=50K,Male
47,9,0,14084,0,38,>50K,Female
29,6,1,0,0,40,<=50K,Female
60,10,1,0,0,50,>50K,Male
53,9,1,5013,0,35,<=50K,Male
41,4,1,0,0,60,<=50K,Male
32,10,1,0,0,30,<=50K,Female
20,9,1,0,0,30,<=50K,Female
49,14,1,0,0,40,>50K,Male
36,13,1,0,0,40,<=50K,Male
33,10,1,0,0,45,<=50K,Female
25,10,0,0,0,34,<=50K,Female
40,12,1,0,0,40,<=50K,Male
48,9,1,0,0,44,<=50K,Male
51,10,1,0,0,50,<=50K,Male
22,12,0,0,0,20,<=50K,Male
34,10,0,0,0,50,<=50K,Male
22,6,1,0,0,40,<=50K,Female
34,9,1,0,2002,40,<=50K,Male
56,9,1,0,0,40,<=50K,Male
49,9,1,0,1902,40,<=50K,Male
36,13,1,0,0,40,<=50K,Female
18,10,1,0,0,20,<=50K,Female
26,9,1,0,0,50,<=50K,Male
48,9,1,0,0,50,<=50K,Male
35,9,1,0,0,40,<=50K,Male
29,9,1,0,0,40,<=50K,Male
47,9,1,0,0,40,>50K,Male
21,11,1,0,0,12,<=50K,Female
28,10,1,0,0,50,<=50K,Female
53,10,1,0,0,40,>50K,Male
65,9,1,0,0,40,<=50K,Female
26,10,1,0,0,40,<=50K,Female
50,13,1,0,1902,50,>50K,Male
26,9,1,0,0,50,<=50K,Male
70,9,1,0,0,20,<=50K,Male
55,10,1,0,0,40,<=50K,Male
27,13,1,0,0,35,<=50K,Male
31,10,1,0,0,40,>50K,Male
43,13,1,0,1902,55,>50K,Male
24,7,1,0,0,40,<=50K,Male
22,4,1,0,0,40,<=50K,Female
26,9,0,0,0,40,<=50K,Female
23,6,1,0,0,40,<=50K,Female
41,9,1,0,0,60,<=50K,Male
52,14,1,0,0,40,<=50K,Male
41,9,1,0,0,40,<=50K,Female
59,6,1,0,0,40,<=50K,Male
56,10,1,0,1977,50,>50K,Female
58,9,1,14344,0,48,>50K,Male
65,13,1,0,0,40,>50K,Male
24,13,0,0,0,40,<=50K,Male
51,12,1,5178,0,45,>50K,Male
31,10,1,0,0,45,<=50K,Male
84,9,1,0,0,16,<=50K,Female
51,10,1,0,0,40,<=50K,Male
24,13,1,0,0,50,<=50K,Male
30,9,1,0,0,45,<=50K,Male
22,6,1,0,0,40,<=50K,Male
30,14,1,0,0,40,<=50K,Male
47,10,1,0,0,40,<=50K,Female
19,9,1,0,0,35,<=50K,Female
43,10,1,0,0,36,<=50K,Female
30,13,1,0,0,50,<=50K,Female
46,14,1,0,0,45,<=50K,Female
49,13,1,0,0,60,<=50K,Male
37,3,1,0,0,40,<=50K,Female
42,14,1,0,0,40,<=50K,Male
57,10,1,5013,0,50,<=50K,Male
46,12,1,0,0,40,<=50K,Female
23,10,1,0,0,20,<=50K,Female
26,13,1,0,0,58,>50K,Male
64,14,1,0,0,8,<=50K,Female
20,9,1,0,0,40,<=50K,Female
31,9,1,0,0,40,<=50K,Male
38,13,1,0,1977,40,>50K,Male
44,10,1,0,0,40,<=50K,Male
42,11,0,2885,0,40,<=50K,Male
23,13,1,0,0,40,<=50K,Male
31,14,1,0,0,90,>50K,Male
35,7,1,0,0,36,<=50K,Male
30,10,1,0,0,35,<=50K,Male
35,9,1,0,0,20,<=50K,Male
40,9,1,0,0,38,<=50K,Female
18,7,1,0,0,20,<=50K,Female
63,9,0,0,0,40,<=50K,Male
20,9,1,0,0,40,<=50K,Male
50,14,1,0,0,60,>50K,Male
49,14,1,0,0,45,<=50K,Male
53,6,1,0,0,40,<=50K,Male
34,9,1,0,0,40,<=50K,Female
54,9,1,0,0,56,>50K,Male
40,10,1,0,0,40,>50K,Male
22,13,1,0,0,40,<=50K,Female
28,6,1,0,0,35,<=50K,Male
