Feature_A_(i),Feature_B_(2i),Feature_C_(-i),Constant_Feature,Random_Feature,Outcome
3341,6682,-3341,1,0.5429187277565098,B
3343,6686,-3343,1,0.13292407029965814,B
3345,6690,-3345,1,0.452709789362854,B
3347,6694,-3347,1,0.7639160129105484,B
3352,6704,-3352,1,0.10358875184656513,B
3354,6708,-3354,1,0.9651287318986312,B
3357,6714,-3357,1,0.027687514841401084,B
3362,6724,-3362,1,0.6465772603051364,B
3363,6726,-3363,1,0.876649629385375,B
3364,6728,-3364,1,0.22633910277716285,B
3365,6730,-3365,1,0.07530001330986325,B
3368,6736,-3368,1,0.43762312275436077,B
3369,6738,-3369,1,0.46588915944606035,B
3371,6742,-3371,1,0.9383749460845524,B
3375,6750,-3375,1,0.11954449714951898,B
3382,6764,-3382,1,0.07713703554536933,B
3384,6768,-3384,1,0.8377051453183785,B
3402,6804,-3402,1,0.08621444608056539,B
3404,6808,-3404,1,0.23565172557006853,B
3405,6810,-3405,1,0.3191243285074369,B
3406,6812,-3406,1,0.023009098233192193,B
3408,6816,-3408,1,0.062353353740606354,B
3411,6822,-3411,1,0.007698729894660805,B
3417,6834,-3417,1,0.28105415458679706,B
3418,6836,-3418,1,0.25283212331939553,B
3425,6850,-3425,1,0.1318711396382417,B
3426,6852,-3426,1,0.6537634576904304,B
3430,6860,-3430,1,0.29146284811503276,B
3432,6864,-3432,1,0.24972898781511776,B
3433,6866,-3433,1,0.4574233661120837,B
3437,6874,-3437,1,0.16073724017002722,B
3440,6880,-3440,1,0.21056928871326264,B
3441,6882,-3441,1,0.9466768153060681,B
3451,6902,-3451,1,0.11211952438958117,B
3452,6904,-3452,1,0.8700981747402418,B
3453,6906,-3453,1,0.6723717891715603,B
3458,6916,-3458,1,0.3539560749394547,B
3460,6920,-3460,1,0.023346502065889063,B
3470,6940,-3470,1,0.6843945224457676,B
3471,6942,-3471,1,0.3016895026790586,B
3473,6946,-3473,1,0.8086394318102647,B
3476,6952,-3476,1,0.40679182087649435,B
3480,6960,-3480,1,0.28480342022502925,B
3483,6966,-3483,1,0.37604822116243275,B
3485,6970,-3485,1,0.8232857926273147,B
3490,6980,-3490,1,0.21922750158394633,B
3491,6982,-3491,1,0.7529876612825923,B
3501,7002,-3501,1,0.08928413521027267,B
3502,7004,-3502,1,0.27512407791247806,B
3503,7006,-3503,1,0.05101623355305196,B
3506,7012,-3506,1,0.12128059908825062,B
3511,7022,-3511,1,0.8211243082952456,B
3512,7024,-3512,1,0.2041336155053679,B
3513,7026,-3513,1,0.8055835311140402,B
3517,7034,-3517,1,0.41053053056351596,B
3518,7036,-3518,1,0.4417906983646924,B
3519,7038,-3519,1,0.09972389694552841,B
3520,7040,-3520,1,0.37294550797978543,B
3523,7046,-3523,1,0.6924472862413044,B
3524,7048,-3524,1,0.12566411256431043,B
3525,7050,-3525,1,0.8768971732492601,B
3534,7068,-3534,1,0.7054416392383768,B
3535,7070,-3535,1,0.7349893752028991,B
3538,7076,-3538,1,0.8263574493028311,B
3540,7080,-3540,1,0.9831587389476137,B
3550,7100,-3550,1,0.6489625057970303,B
3551,7102,-3551,1,0.16008928508406972,B
3556,7112,-3556,1,0.03410276983140692,B
3557,7114,-3557,1,0.9489214605476916,B
3559,7118,-3559,1,0.38439179027702375,B
3561,7122,-3561,1,0.0019578484787472483,B
3565,7130,-3565,1,0.24579831738325475,B
3567,7134,-3567,1,0.35962469594905955,B
3570,7140,-3570,1,0.39368118633415405,B
3573,7146,-3573,1,0.07787349203294058,B
3577,7154,-3577,1,0.7281087150490224,B
3578,7156,-3578,1,0.4021237927516961,B
3579,7158,-3579,1,0.6920152796595797,B
3580,7160,-3580,1,0.9174932712089378,B
3581,7162,-3581,1,0.8904640325671005,B
3584,7168,-3584,1,0.8181496023660045,B
3586,7172,-3586,1,0.087076613480776,B
3590,7180,-3590,1,0.7795659131406599,B
3594,7188,-3594,1,0.6597253568943231,B
3595,7190,-3595,1,0.8100070499773091,B
3596,7192,-3596,1,0.03658428739262731,B
3598,7196,-3598,1,0.2657564854013734,B
3599,7198,-3599,1,0.01367324551215876,B
3600,7200,-3600,1,0.2214872698721848,B
3603,7206,-3603,1,0.4411043574064084,B
3606,7212,-3606,1,0.4010380456014784,B
3607,7214,-3607,1,0.1669132429474407,B
3615,7230,-3615,1,0.7033360355162939,B
3617,7234,-3617,1,0.21024930299167677,B
3618,7236,-3618,1,0.8240203718036713,B
3619,7238,-3619,1,0.1040602861269323,B
3621,7242,-3621,1,0.43524409961840826,B
3622,7244,-3622,1,0.08932117258292527,B
3633,7266,-3633,1,0.44296219257527625,B
3635,7270,-3635,1,0.18454834244697582,B
3636,7272,-3636,1,0.9527012495219145,B
3637,7274,-3637,1,0.3693535200980893,B
3640,7280,-3640,1,0.6667656269539565,B
3642,7284,-3642,1,0.46642794939668186,B
3646,7292,-3646,1,0.8160435196573073,B
3647,7294,-3647,1,0.3055687632488143,B
3649,7298,-3649,1,0.6226324393072403,B
3651,7302,-3651,1,0.43785735366566014,B
3652,7304,-3652,1,0.34228362860186357,B
3656,7312,-3656,1,0.6719068959976391,B
3658,7316,-3658,1,0.17891521418379974,B
3662,7324,-3662,1,0.692009456309963,B
3664,7328,-3664,1,0.08528607331305993,B
3666,7332,-3666,1,0.3177797541454733,B
3667,7334,-3667,1,0.2609901192953644,B
3672,7344,-3672,1,0.26271457743080473,B
3673,7346,-3673,1,0.6405581345373452,B
3676,7352,-3676,1,0.662753476404462,B
3677,7354,-3677,1,0.17868394650129782,B
3680,7360,-3680,1,0.50071021672025,B
3681,7362,-3681,1,0.6127116260149558,B
3684,7368,-3684,1,0.2806381749137846,B
3685,7370,-3685,1,0.5453399782769446,B
3689,7378,-3689,1,0.2368573321632863,B
3690,7380,-3690,1,0.5230016525224807,B
3692,7384,-3692,1,0.7420809432439649,B
3693,7386,-3693,1,0.18746140033628267,B
3697,7394,-3697,1,0.04924170771334169,B
3698,7396,-3698,1,0.8003594140708628,B
3699,7398,-3699,1,0.30752481751907823,B
3700,7400,-3700,1,0.40375498876717164,B
3701,7402,-3701,1,0.31578241622710834,B
3707,7414,-3707,1,0.6340658160465682,B
3709,7418,-3709,1,0.49330811884417114,B
3710,7420,-3710,1,0.5421918749874678,B
3711,7422,-3711,1,0.2646194474943795,B
3712,7424,-3712,1,0.7912492042797782,B
3719,7438,-3719,1,0.23547240459691632,B
3721,7442,-3721,1,0.34172957612299293,B
3724,7448,-3724,1,0.864542884300659,B
3727,7454,-3727,1,0.3191779397779204,B
3729,7458,-3729,1,0.21430774931499819,B
3730,7460,-3730,1,0.753279510876488,B
3736,7472,-3736,1,0.14473139437419125,B
3737,7474,-3737,1,0.9551379997236042,B
3739,7478,-3739,1,0.4571378200801588,B
3740,7480,-3740,1,0.23064367034668642,B
3741,7482,-3741,1,0.3305404478383822,B
3745,7490,-3745,1,0.9201280995449436,B
3746,7492,-3746,1,0.3104122670365216,B
3753,7506,-3753,1,0.19805042165814624,B
3756,7512,-3756,1,0.34261554607725,B
3757,7514,-3757,1,0.945292204550668,B
3761,7522,-3761,1,0.10190930281958277,B
3763,7526,-3763,1,0.8852784871665139,B
3764,7528,-3764,1,0.5905161098138831,B
3765,7530,-3765,1,0.9932514873301669,B
3767,7534,-3767,1,0.21738204408287987,B
3770,7540,-3770,1,0.6543368755750129,B
3771,7542,-3771,1,0.8129534682870465,B
3772,7544,-3772,1,0.9514854825708333,B
3775,7550,-3775,1,0.2908057471982868,B
3777,7554,-3777,1,0.498147179442594,B
3778,7556,-3778,1,0.6058488670546645,B
3779,7558,-3779,1,0.5892602181037901,B
3783,7566,-3783,1,0.006398301905658377,B
3785,7570,-3785,1,0.9929052003074152,B
3788,7576,-3788,1,0.02918203573647382,B
3790,7580,-3790,1,0.9112849229275702,B
3793,7586,-3793,1,0.6414155870001447,B
3795,7590,-3795,1,0.18247350692986786,B
3796,7592,-3796,1,0.6031308527366356,B
3797,7594,-3797,1,0.0676768287029702,B
3798,7596,-3798,1,0.5774751044871207,B
3799,7598,-3799,1,0.7295133805180254,B
3800,7600,-3800,1,0.7595880736931809,B
3803,7606,-3803,1,0.8266514436201614,B
3805,7610,-3805,1,0.45301197167056895,B
3809,7618,-3809,1,0.14372389266012575,B
3814,7628,-3814,1,0.8835574841434727,B
3821,7642,-3821,1,0.9106543739352899,B
3822,7644,-3822,1,0.18810142187699974,B
3828,7656,-3828,1,0.13329375600650584,B
3834,7668,-3834,1,0.5896406963987775,B
3837,7674,-3837,1,0.7797986881757285,B
3842,7684,-3842,1,0.1570524020370554,B
3843,7686,-3843,1,0.8938931215235397,B
3845,7690,-3845,1,0.463487638127985,B
3847,7694,-3847,1,0.4995351106612269,B
3853,7706,-3853,1,0.03605335300649182,B
3860,7720,-3860,1,0.41690126329467825,B
3862,7724,-3862,1,0.3832924125603244,B
3871,7742,-3871,1,0.8888861549794029,B
3873,7746,-3873,1,0.13036664747632154,B
3874,7748,-3874,1,0.6548982775934541,B
3875,7750,-3875,1,0.2302212194063934,B
3877,7754,-3877,1,0.4812471289153938,B
3878,7756,-3878,1,0.8119192514209844,B
3880,7760,-3880,1,0.2940654534009002,B
3881,7762,-3881,1,0.5060729322392866,B
3883,7766,-3883,1,0.03710869998584032,B
3884,7768,-3884,1,0.4412890570443717,B
3888,7776,-3888,1,0.582017230385329,B
3894,7788,-3894,1,0.32005671265754143,B
3896,7792,-3896,1,0.6354144505063796,B
3899,7798,-3899,1,0.629610571410835,B
3901,7802,-3901,1,0.5443140926684458,B
3902,7804,-3902,1,0.24933562221510008,B
3904,7808,-3904,1,0.4086911486826583,B
3906,7812,-3906,1,0.7041873243469575,B
3909,7818,-3909,1,0.19719316924472574,B
3910,7820,-3910,1,0.6908303661932323,B
3913,7826,-3913,1,0.7452207421764437,B
3921,7842,-3921,1,0.6679833937693359,B
3924,7848,-3924,1,0.9852021870128096,B
3930,7860,-3930,1,0.386520695034267,B
3931,7862,-3931,1,0.2877435639406871,B
3941,7882,-3941,1,0.45956238923800796,B
3945,7890,-3945,1,0.5029094435663657,B
3946,7892,-3946,1,0.6246290619603214,B
3948,7896,-3948,1,0.9781811567456742,B
3949,7898,-3949,1,0.6643437408685898,B
3953,7906,-3953,1,0.21617284329004582,B
3954,7908,-3954,1,0.43781365220331336,B
3958,7916,-3958,1,0.7610545264078855,B
3959,7918,-3959,1,0.6030134527611094,B
3960,7920,-3960,1,0.03252584572266026,B
3964,7928,-3964,1,0.013797360375584211,B
3966,7932,-3966,1,0.7843823036601468,B
3970,7940,-3970,1,0.9938893343563987,B
3975,7950,-3975,1,0.16136176063586238,B
3977,7954,-3977,1,0.7561520593149375,B
3981,7962,-3981,1,0.21352843609608496,B
3983,7966,-3983,1,0.37634914676169573,B
3984,7968,-3984,1,0.44073843367821375,B
3986,7972,-3986,1,0.07245091722069552,B
3987,7974,-3987,1,0.2269671820734721,B
3995,7990,-3995,1,0.46609160192841537,B
4007,8014,-4007,1,0.5738418844615603,B
4009,8018,-4009,1,0.9951191430131833,B
4011,8022,-4011,1,0.756703523970676,B
4012,8024,-4012,1,0.1196622672908848,B
4013,8026,-4013,1,0.24312583059650472,B
4023,8046,-4023,1,0.6889091133071057,B
4030,8060,-4030,1,0.29412304370665965,B
4035,8070,-4035,1,0.7808476323641576,B
4037,8074,-4037,1,0.030176859620422714,B
4040,8080,-4040,1,0.3100165837579164,B
4044,8088,-4044,1,0.0067917848871023034,B
4045,8090,-4045,1,0.8962089599024232,B
4047,8094,-4047,1,0.7583800238206669,B
4053,8106,-4053,1,0.9754620965571038,B
4056,8112,-4056,1,0.10742305639971139,B
4057,8114,-4057,1,0.5852117226429046,B
4058,8116,-4058,1,0.6361094197516654,B
4059,8118,-4059,1,0.8499920782796913,B
4060,8120,-4060,1,0.5402225794419319,B
4061,8122,-4061,1,0.17012574979684392,B
4062,8124,-4062,1,0.9560133070603474,B
4064,8128,-4064,1,0.3019722138264195,B
4073,8146,-4073,1,0.4509336436257665,B
4077,8154,-4077,1,0.2535445886751495,B
4079,8158,-4079,1,0.020740593002387286,B
4082,8164,-4082,1,0.2053299362099461,B
4088,8176,-4088,1,0.4741856944739252,B
4092,8184,-4092,1,0.5029309144832159,B
4093,8186,-4093,1,0.14893630778199574,B
4094,8188,-4094,1,0.9161468474794481,B
4095,8190,-4095,1,0.40653547479364305,B
4099,8198,-4099,1,0.5601452983977487,B
4100,8200,-4100,1,0.734754515556928,B
4109,8218,-4109,1,0.8327098778115,B
4114,8228,-4114,1,0.2160407380326056,B
4120,8240,-4120,1,0.27202620113218545,B
4123,8246,-4123,1,0.6831062872763709,B
4125,8250,-4125,1,0.3979420755449079,B
4127,8254,-4127,1,0.28076534816603294,B
4130,8260,-4130,1,0.43802721238609055,B
4131,8262,-4131,1,0.21636760499899776,B
4132,8264,-4132,1,0.7252116159783231,B
4137,8274,-4137,1,0.3720836898818114,B
4145,8290,-4145,1,0.5357535232168722,B
4146,8292,-4146,1,0.45558701218866193,B
4147,8294,-4147,1,0.11303924539981958,B
4149,8298,-4149,1,0.555637604772425,B
4150,8300,-4150,1,0.3984101792988032,B
4151,8302,-4151,1,0.13519820233124913,B
4154,8308,-4154,1,0.43423771559053215,B
4155,8310,-4155,1,0.25325179356243654,B
4157,8314,-4157,1,0.6810092169763585,B
4166,8332,-4166,1,0.11460775997904715,B
4167,8334,-4167,1,0.4621419492065185,B
4168,8336,-4168,1,0.9226969246007276,B
4170,8340,-4170,1,0.6273272760806085,B
4184,8368,-4184,1,0.4609688542986432,B
4188,8376,-4188,1,0.5442488095057396,B
4193,8386,-4193,1,0.8616002032340994,B
4199,8398,-4199,1,0.5968372597450952,B
4212,8424,-4212,1,0.8119670905990896,B
4214,8428,-4214,1,0.39005579531400514,B
4219,8438,-4219,1,0.44504259055849316,B
4223,8446,-4223,1,0.9770487206586163,B
4229,8458,-4229,1,0.06541215618083185,B
4233,8466,-4233,1,0.3639127638092722,B
4234,8468,-4234,1,0.5227184683335996,B
4235,8470,-4235,1,0.4926024482520297,B
4238,8476,-4238,1,0.0010760223322071605,B
4239,8478,-4239,1,0.7742103531964344,B
4244,8488,-4244,1,0.017203998479661253,B
4245,8490,-4245,1,0.8173137031827645,B
4252,8504,-4252,1,0.4901328411607001,B
4260,8520,-4260,1,0.18132461403181055,B
4261,8522,-4261,1,0.9133041413050875,B
4263,8526,-4263,1,0.18979911042183206,B
4264,8528,-4264,1,0.29556817477003905,B
4265,8530,-4265,1,0.8156065162640107,B
4270,8540,-4270,1,0.4811862468827528,B
4278,8556,-4278,1,0.8480292219660489,B
4280,8560,-4280,1,0.08523737706736645,B
4287,8574,-4287,1,0.2006297091112088,B
4290,8580,-4290,1,0.8766517948778082,B
4293,8586,-4293,1,0.9952478383276495,B
4296,8592,-4296,1,0.8688930211114302,B
4299,8598,-4299,1,0.5959351692314004,B
4300,8600,-4300,1,0.05660496135434012,B
4301,8602,-4301,1,0.5195961120079436,B
4303,8606,-4303,1,0.21229688248599365,B
4304,8608,-4304,1,0.42380515573903066,B
4305,8610,-4305,1,0.8407794997668242,B
4307,8614,-4307,1,0.7700697025116012,B
4309,8618,-4309,1,0.9421111599712619,B
4310,8620,-4310,1,0.7015219759078439,B
4314,8628,-4314,1,0.1543621811403899,B
4317,8634,-4317,1,0.8654890219273397,B
4321,8642,-4321,1,0.5287102391843116,B
4322,8644,-4322,1,0.627023986681557,B
4324,8648,-4324,1,0.4045579173339132,B
4330,8660,-4330,1,0.9046358912078981,B
4331,8662,-4331,1,0.5547006138899302,B
4335,8670,-4335,1,0.43689165155294296,B
4337,8674,-4337,1,0.9111230339144645,B
4338,8676,-4338,1,0.9981691804623504,B
4341,8682,-4341,1,0.2914498492917156,B
4347,8694,-4347,1,0.45378784520362525,B
4349,8698,-4349,1,0.9334317405293355,B
4350,8700,-4350,1,0.9088007045890945,B
4353,8706,-4353,1,0.4047909054776986,B
4355,8710,-4355,1,0.2849629385816457,B
4359,8718,-4359,1,0.1484527750967407,B
4367,8734,-4367,1,0.4371260892935517,B
4368,8736,-4368,1,0.1805941944905729,B
4370,8740,-4370,1,0.42582821992783615,B
4371,8742,-4371,1,0.4648993253291518,B
4374,8748,-4374,1,0.9888793740216846,B
4377,8754,-4377,1,0.24230959791861983,B
4383,8766,-4383,1,0.4938470903341373,B
4384,8768,-4384,1,0.037881371398617025,B
4386,8772,-4386,1,0.1161631858132578,B
4388,8776,-4388,1,0.9454164716701771,B
4390,8780,-4390,1,0.28082219782720796,B
4398,8796,-4398,1,0.8019449548920157,B
4403,8806,-4403,1,0.30175006137112415,B
4404,8808,-4404,1,0.27330708471293774,B
4413,8826,-4413,1,0.4024722787965256,B
4416,8832,-4416,1,0.4863973973956013,B
4424,8848,-4424,1,0.7915874761150209,B
4427,8854,-4427,1,0.03760764012098061,B
4429,8858,-4429,1,0.698159981223085,B
4430,8860,-4430,1,0.8403624853838253,B
4432,8864,-4432,1,0.025705464783361553,B
4434,8868,-4434,1,0.8583223034718762,B
4436,8872,-4436,1,0.769098093426906,B
4443,8886,-4443,1,0.8817661599294857,B
4445,8890,-4445,1,0.4818878414009585,B
4448,8896,-4448,1,0.2530164627237256,B
4454,8908,-4454,1,0.26351942613864765,B
4455,8910,-4455,1,0.6511289038441633,B
4458,8916,-4458,1,0.7126983150476068,B
4467,8934,-4467,1,0.20545726625734873,B
4472,8944,-4472,1,0.2562713406617013,B
4473,8946,-4473,1,0.8587927330540439,B
4476,8952,-4476,1,0.6134495013917045,B
4477,8954,-4477,1,0.5003139041458763,B
4478,8956,-4478,1,0.36060707160315797,B
4479,8958,-4479,1,0.7893944335476036,B
4487,8974,-4487,1,0.276308074680353,B
4489,8978,-4489,1,0.5373625433663739,B
4491,8982,-4491,1,0.33758612572234026,B
4492,8984,-4492,1,0.8090156344294351,B
4493,8986,-4493,1,0.9287804034270154,B
4494,8988,-4494,1,0.8128365024097085,B
4495,8990,-4495,1,0.4369961479007489,B
4496,8992,-4496,1,0.9056026857993686,B
4497,8994,-4497,1,0.6169582868633652,B
4499,8998,-4499,1,0.6557470449905096,B
4502,9004,-4502,1,0.9341223868342423,B
4503,9006,-4503,1,0.5863701707276725,B
4505,9010,-4505,1,0.9471133936963764,B
4508,9016,-4508,1,0.4553310837954231,B
4510,9020,-4510,1,0.06651221513391226,B
4517,9034,-4517,1,0.004927220935417087,B
4519,9038,-4519,1,0.941256620705001,B
4520,9040,-4520,1,0.6945294514833198,B
4521,9042,-4521,1,0.8186694876468088,B
4524,9048,-4524,1,0.40027144607929843,B
4525,9050,-4525,1,0.6203558513407912,B
4526,9052,-4526,1,0.6788617715179907,B
4527,9054,-4527,1,0.30619574440405006,B
4528,9056,-4528,1,0.6760952775264788,B
4535,9070,-4535,1,0.9729187301953336,B
4541,9082,-4541,1,0.6486683593594016,B
4547,9094,-4547,1,0.2723409032694515,B
4548,9096,-4548,1,0.8916955175330221,B
4562,9124,-4562,1,0.8177091084821518,B
4563,9126,-4563,1,0.08602786132594964,B
4564,9128,-4564,1,0.5416589656312174,B
4568,9136,-4568,1,0.8229811433966162,B
4572,9144,-4572,1,0.31800010854280036,B
4573,9146,-4573,1,0.3994648057535516,B
4578,9156,-4578,1,0.6486204366407411,B
4579,9158,-4579,1,0.9061732692898388,B
4581,9162,-4581,1,0.14315760564879199,B
4582,9164,-4582,1,0.3912473981528871,B
4585,9170,-4585,1,0.3922602146333848,B
4586,9172,-4586,1,0.5120548376215714,B
4587,9174,-4587,1,0.723798875530881,B
4588,9176,-4588,1,0.3236742271879257,B
4592,9184,-4592,1,0.2899866337609267,B
4595,9190,-4595,1,0.7972538574965741,B
4596,9192,-4596,1,0.2556665243181364,B
4599,9198,-4599,1,0.11856970316934834,B
4600,9200,-4600,1,0.22195493889541607,B
4601,9202,-4601,1,0.7943890514486202,B
4604,9208,-4604,1,0.6111955604125602,B
4608,9216,-4608,1,0.09578587196953903,B
4614,9228,-4614,1,0.05126054702180982,B
4615,9230,-4615,1,0.29312155847436416,B
4618,9236,-4618,1,0.48585011745472706,B
4627,9254,-4627,1,0.8586757337942315,B
4629,9258,-4629,1,0.8507785810886789,B
4633,9266,-4633,1,0.8386735375640708,B
4639,9278,-4639,1,0.6688980908726343,B
4640,9280,-4640,1,0.636897284356474,B
4642,9284,-4642,1,0.7589997387828543,B
4643,9286,-4643,1,0.8485286731371906,B
4644,9288,-4644,1,0.8725712038317018,B
4648,9296,-4648,1,0.36998270184993365,B
4659,9318,-4659,1,0.601591547407243,B
4662,9324,-4662,1,0.43715401665479303,B
4663,9326,-4663,1,0.5782738851856626,B
4670,9340,-4670,1,0.6725194742689787,B
4676,9352,-4676,1,0.29559536074556314,B
4678,9356,-4678,1,0.03909841677996362,B
4682,9364,-4682,1,0.4598736944548185,B
4684,9368,-4684,1,0.2659519195286094,B
4690,9380,-4690,1,0.5628315794376065,B
4696,9392,-4696,1,0.06864458286193931,B
4698,9396,-4698,1,0.19037811062604948,B
4699,9398,-4699,1,0.7833645509853604,B
4700,9400,-4700,1,0.6992685109505029,B
4705,9410,-4705,1,0.9388637844832467,B
4707,9414,-4707,1,0.33340900461882317,B
4713,9426,-4713,1,0.2929615567811362,B
4715,9430,-4715,1,0.12528464398266792,B
4722,9444,-4722,1,0.8950634588101957,B
4724,9448,-4724,1,0.3635117092246769,B
4725,9450,-4725,1,0.018956791669638484,B
4726,9452,-4726,1,0.45501895967004946,B
4728,9456,-4728,1,0.5132532964054326,B
4731,9462,-4731,1,0.961685171501426,B
4733,9466,-4733,1,0.23840955200024616,B
4734,9468,-4734,1,0.9751083460891873,B
4735,9470,-4735,1,0.2893403378829764,B
4737,9474,-4737,1,0.44622633020979485,B
4740,9480,-4740,1,0.8055533991471695,B
4746,9492,-4746,1,0.5260314509224047,B
4747,9494,-4747,1,0.0774660058105403,B
4748,9496,-4748,1,0.8385271690617871,B
4751,9502,-4751,1,0.7131366285531456,B
4754,9508,-4754,1,0.22248311230031792,B
4764,9528,-4764,1,0.37169625807501516,B
4766,9532,-4766,1,0.08625775151521109,B
4773,9546,-4773,1,0.14158018383185045,B
4778,9556,-4778,1,0.42775373579659637,B
4779,9558,-4779,1,0.7772827210975489,B
4782,9564,-4782,1,0.13203994509564754,B
4787,9574,-4787,1,0.8530950052087556,B
4789,9578,-4789,1,0.9250310748176198,B
4791,9582,-4791,1,0.2899853063209098,B
4792,9584,-4792,1,0.7272342334614225,B
4793,9586,-4793,1,0.2615530089078919,B
4794,9588,-4794,1,0.37192279365913805,B
4795,9590,-4795,1,0.8580726484352724,B
4798,9596,-4798,1,0.5955856367102793,B
4799,9598,-4799,1,0.21489885731694847,B
4803,9606,-4803,1,0.46490972651588125,B
4806,9612,-4806,1,0.544489868022736,B
4814,9628,-4814,1,0.19141505692463712,B
4815,9630,-4815,1,0.3035446813228503,B
4818,9636,-4818,1,0.8102441422980547,B
4822,9644,-4822,1,0.30509434975834726,B
4823,9646,-4823,1,0.5728574172683895,B
4827,9654,-4827,1,0.7993383924751286,B
4830,9660,-4830,1,0.5712286403448048,B
4831,9662,-4831,1,0.4148387227318935,B
4832,9664,-4832,1,0.9176554819469,B
4835,9670,-4835,1,0.11087790254811258,B
4843,9686,-4843,1,0.6524346954975552,B
4846,9692,-4846,1,0.34991562559860867,B
4847,9694,-4847,1,0.24127237608480334,B
4851,9702,-4851,1,0.6224935656458449,B
4852,9704,-4852,1,0.06118167250650686,B
4855,9710,-4855,1,0.9217293066336032,B
4862,9724,-4862,1,0.01936709486351329,B
4866,9732,-4866,1,0.2565184745784843,B
4875,9750,-4875,1,0.158709859738706,B
4877,9754,-4877,1,0.8772940265611243,B
4880,9760,-4880,1,0.45876268444491786,B
4881,9762,-4881,1,0.8888946947872355,B
4882,9764,-4882,1,0.01929634963637783,B
4886,9772,-4886,1,0.5960363849294997,B
4888,9776,-4888,1,0.8331724405563263,B
4891,9782,-4891,1,0.2654956766298153,B
4896,9792,-4896,1,0.4002120607940466,B
4901,9802,-4901,1,0.178435946548401,B
4903,9806,-4903,1,0.7198234096768076,B
4909,9818,-4909,1,0.8110890571520883,B
4910,9820,-4910,1,0.11811269286020876,B
4914,9828,-4914,1,0.475109725741947,B
4915,9830,-4915,1,0.1778786219581654,B
4916,9832,-4916,1,0.6447843169525695,B
4917,9834,-4917,1,0.9340930962164262,B
4921,9842,-4921,1,0.11116299815780217,B
4924,9848,-4924,1,0.4371290032906525,B
4930,9860,-4930,1,0.8265971324823357,B
4934,9868,-4934,1,0.0985818773292979,B
4936,9872,-4936,1,0.23903215025461622,B
4937,9874,-4937,1,0.6674969437854075,B
